ID,ZLECENIE_ID,DATA_WYSTAWIENIA,KWOTA
35649,35649,2021-09-05,14.99
35650,35650,2021-10-22,14.99
35651,35651,2021-04-26,14.99
35652,35652,2021-07-22,14.99
35653,35653,2021-07-08,29.98
35654,35654,2021-01-21,14.99
35655,35655,2021-08-05,14.99
35656,35656,2021-04-10,14.99
35657,35657,2021-09-04,14.99
35658,35658,2021-04-23,59.96
35659,35659,2021-07-18,44.97
35660,35660,2021-03-02,14.99
35661,35661,2021-03-18,14.99
35662,35662,2021-07-02,44.97
35663,35663,2021-01-09,14.99
35664,35664,2021-09-13,44.97
35665,35665,2021-03-25,29.98
35666,35666,2021-06-01,29.98
35667,35667,2021-07-22,14.99
35668,35668,2021-09-19,14.99
35669,35669,2021-09-14,14.99
35670,35670,2021-07-11,14.99
35671,35671,2021-03-01,59.96
35672,35672,2021-05-23,29.98
35673,35673,2021-09-04,44.97
35674,35674,2021-03-27,14.99
35675,35675,2021-09-13,59.96
35676,35676,2021-06-06,59.96
35677,35677,2021-04-14,14.99
35678,35678,2021-06-20,29.98
35679,35679,2021-10-22,44.97
35680,35680,2021-04-16,14.99
35681,35681,2021-03-22,14.99
35682,35682,2021-07-23,14.99
35683,35683,2021-05-09,14.99
35684,35684,2021-07-07,14.99
35685,35685,2021-10-30,44.97
35686,35686,2021-08-06,14.99
35687,35687,2021-07-26,44.97
35688,35688,2021-06-30,59.96
35689,35689,2021-03-11,14.99
35690,35690,2021-08-28,14.99
35691,35691,2021-03-14,44.97
35692,35692,2021-01-25,14.99
35693,35693,2021-02-15,14.99
35694,35694,2021-03-10,14.99
35695,35695,2021-07-23,44.97
35696,35696,2021-06-21,59.96
35697,35697,2021-01-14,44.97
35698,35698,2021-04-07,14.99
35699,35699,2021-06-06,14.99
35700,35700,2021-01-18,59.96
35701,35701,2021-09-30,14.99
35702,35702,2021-04-30,14.99
35703,35703,2021-04-14,14.99
35704,35704,2021-09-25,14.99
35705,35705,2021-01-04,14.99
35706,35706,2021-03-27,14.99
35707,35707,2021-07-06,14.99
35708,35708,2021-07-22,59.96
35709,35709,2021-10-26,14.99
35710,35710,2021-09-22,44.97
35711,35711,2021-06-30,14.99
35712,35712,2021-09-08,59.96
35713,35713,2021-06-30,14.99
35714,35714,2021-08-10,59.96
35715,35715,2021-02-24,14.99
35716,35716,2021-09-03,59.96
35717,35717,2021-07-31,44.97
35718,35718,2021-03-03,14.99
35719,35719,2021-02-06,14.99
35720,35720,2021-05-01,59.96
35721,35721,2021-05-22,14.99
35722,35722,2021-05-21,14.99
35723,35723,2021-08-01,14.99
35724,35724,2021-05-12,14.99
35725,35725,2021-05-09,14.99
35726,35726,2021-08-21,14.99
35727,35727,2021-06-13,59.96
35728,35728,2021-09-22,44.97
35729,35729,2021-05-24,59.96
35730,35730,2021-10-04,14.99
35731,35731,2021-07-15,44.97
35732,35732,2021-01-18,44.97
35733,35733,2021-10-24,14.99
35734,35734,2021-02-27,44.97
35735,35735,2021-03-10,44.97
35736,35736,2021-09-03,14.99
35737,35737,2021-01-19,14.99
35738,35738,2021-05-17,29.98
35739,35739,2021-10-19,59.96
35740,35740,2021-08-02,14.99
35741,35741,2021-07-21,14.99
35742,35742,2021-10-25,14.99
35743,35743,2021-06-01,14.99
35744,35744,2021-01-17,14.99
35745,35745,2021-01-30,59.96
35746,35746,2021-09-09,59.96
35747,35747,2021-09-12,14.99
35748,35748,2021-01-17,59.96
35749,35749,2021-04-03,14.99
35750,35750,2021-05-26,44.97
35751,35751,2021-05-08,14.99
35752,35752,2021-08-02,29.98
35753,35753,2021-03-18,14.99
35754,35754,2021-01-15,14.99
35755,35755,2021-10-02,14.99
35756,35756,2021-07-08,14.99
35757,35757,2021-10-07,14.99
35758,35758,2021-07-22,59.96
35759,35759,2021-10-27,44.97
35760,35760,2021-05-07,29.98
35761,35761,2021-07-21,59.96
35762,35762,2021-06-24,29.98
35763,35763,2021-02-21,14.99
35764,35764,2021-06-06,14.99
35765,35765,2021-10-29,14.99
35766,35766,2021-09-18,59.96
35767,35767,2021-06-26,14.99
35768,35768,2021-05-16,59.96
35769,35769,2021-07-18,14.99
35770,35770,2021-05-05,59.96
35771,35771,2021-02-01,29.98
35772,35772,2021-08-28,14.99
35773,35773,2021-06-07,44.97
35774,35774,2021-07-09,14.99
35775,35775,2021-10-02,14.99
35776,35776,2021-04-08,44.97
35777,35777,2021-04-28,59.96
35778,35778,2021-07-18,14.99
35779,35779,2021-05-27,14.99
35780,35780,2021-02-18,59.96
35781,35781,2021-04-04,44.97
35782,35782,2021-07-08,14.99
35783,35783,2021-01-02,59.96
35784,35784,2021-10-06,14.99
35785,35785,2021-08-07,44.97
35786,35786,2021-09-18,14.99
35787,35787,2021-08-03,14.99
35788,35788,2021-05-08,14.99
35789,35789,2021-04-22,14.99
35790,35790,2021-07-22,59.96
35791,35791,2021-03-07,14.99
35792,35792,2021-03-08,59.96
35793,35793,2021-05-08,29.98
35794,35794,2021-02-19,44.97
35795,35795,2021-08-24,14.99
35796,35796,2021-03-21,14.99
35797,35797,2021-02-07,29.98
35798,35798,2021-03-02,14.99
35799,35799,2021-10-08,14.99
35800,35800,2021-04-24,14.99
35801,35801,2021-03-15,14.99
35802,35802,2021-07-31,29.98
35803,35803,2021-04-16,59.96
35804,35804,2021-05-19,14.99
35805,35805,2021-04-08,59.96
35806,35806,2021-06-07,44.97
35807,35807,2021-01-26,59.96
35808,35808,2021-07-03,14.99
35809,35809,2021-02-19,44.97
35810,35810,2021-03-09,59.96
35811,35811,2021-01-07,59.96
35812,35812,2021-05-11,14.99
35813,35813,2021-01-28,14.99
35814,35814,2021-05-02,29.98
35815,35815,2021-07-25,14.99
35816,35816,2021-07-05,29.98
35817,35817,2021-06-28,29.98
35818,35818,2021-10-01,14.99
35819,35819,2021-01-28,14.99
35820,35820,2021-02-27,14.99
35821,35821,2021-04-12,14.99
35822,35822,2021-04-06,29.98
35823,35823,2021-09-03,14.99
35824,35824,2021-02-03,29.98
35825,35825,2021-04-26,14.99
35826,35826,2021-06-05,59.96
35827,35827,2021-07-11,14.99
35828,35828,2021-03-17,14.99
35829,35829,2021-08-10,14.99
35830,35830,2021-08-01,44.97
35831,35831,2021-10-16,14.99
35832,35832,2021-05-31,59.96
35833,35833,2021-06-21,29.98
35834,35834,2021-04-11,14.99
35835,35835,2021-10-03,59.96
35836,35836,2021-06-29,29.98
35837,35837,2021-03-04,44.97
35838,35838,2021-09-23,14.99
35839,35839,2021-07-09,14.99
35840,35840,2021-01-07,59.96
35841,35841,2021-01-04,29.98
35842,35842,2021-07-13,29.98
35843,35843,2021-10-10,14.99
35844,35844,2021-05-12,14.99
35845,35845,2021-08-24,29.98
35846,35846,2021-10-17,44.97
35847,35847,2021-07-25,14.99
35848,35848,2021-03-06,59.96
35849,35849,2021-07-08,14.99
35850,35850,2021-01-05,14.99
35851,35851,2021-08-05,29.98
35852,35852,2021-07-22,14.99
35853,35853,2021-09-08,14.99
35854,35854,2021-10-05,14.99
35855,35855,2021-02-02,14.99
35856,35856,2021-08-28,14.99
35857,35857,2021-04-25,14.99
35858,35858,2021-07-07,29.98
35859,35859,2021-02-20,14.99
35860,35860,2021-10-04,14.99
35861,35861,2021-02-07,14.99
35862,35862,2021-08-02,44.97
35863,35863,2021-08-10,14.99
35864,35864,2021-08-28,14.99
35865,35865,2021-07-31,14.99
35866,35866,2021-08-26,14.99
35867,35867,2021-09-02,59.96
35868,35868,2021-06-15,29.98
35869,35869,2021-01-22,14.99
35870,35870,2021-08-31,14.99
35871,35871,2021-09-28,14.99
35872,35872,2021-09-28,14.99
35873,35873,2021-03-04,29.98
35874,35874,2021-01-06,14.99
35875,35875,2021-01-21,59.96
35876,35876,2021-06-28,59.96
35877,35877,2021-09-07,14.99
35878,35878,2021-04-06,14.99
35879,35879,2021-03-17,29.98
35880,35880,2021-01-22,29.98
35881,35881,2021-09-16,29.98
35882,35882,2021-06-12,14.99
35883,35883,2021-07-15,59.96
35884,35884,2021-05-14,14.99
35885,35885,2021-06-20,14.99
35886,35886,2021-04-30,59.96
35887,35887,2021-07-15,44.97
35888,35888,2021-01-21,14.99
35889,35889,2021-07-14,14.99
35890,35890,2021-10-06,44.97
35891,35891,2021-05-27,59.96
35892,35892,2021-02-21,29.98
35893,35893,2021-07-02,29.98
35894,35894,2021-08-13,14.99
35895,35895,2021-02-11,14.99
35896,35896,2021-01-30,14.99
35897,35897,2021-01-06,29.98
35898,35898,2021-01-08,14.99
35899,35899,2021-06-15,44.97
35900,35900,2021-10-13,44.97
35901,35901,2021-07-21,14.99
35902,35902,2021-01-23,14.99
35903,35903,2021-04-14,14.99
35904,35904,2021-10-06,14.99
35905,35905,2021-09-25,14.99
35906,35906,2021-10-26,14.99
35907,35907,2021-04-14,59.96
35908,35908,2021-01-13,14.99
35909,35909,2021-03-04,59.96
35910,35910,2021-09-08,14.99
35911,35911,2021-04-03,14.99
35912,35912,2021-04-06,44.97
35913,35913,2021-09-11,14.99
35914,35914,2021-05-04,14.99
35915,35915,2021-10-29,14.99
35916,35916,2021-03-17,14.99
35917,35917,2021-07-11,14.99
35918,35918,2021-08-19,29.98
35919,35919,2021-04-28,14.99
35920,35920,2021-09-02,14.99
35921,35921,2021-04-28,59.96
35922,35922,2021-02-05,14.99
35923,35923,2021-09-18,14.99
35924,35924,2021-08-17,14.99
35925,35925,2021-05-08,44.97
35926,35926,2021-08-28,29.98
35927,35927,2021-02-18,14.99
35928,35928,2021-02-23,14.99
35929,35929,2021-01-15,14.99
35930,35930,2021-09-28,29.98
35931,35931,2021-01-11,14.99
35932,35932,2021-05-13,14.99
35933,35933,2021-05-28,44.97
35934,35934,2021-10-07,14.99
35935,35935,2021-04-04,59.96
35936,35936,2021-07-06,14.99
35937,35937,2021-03-11,44.97
35938,35938,2021-01-03,14.99
35939,35939,2021-04-15,14.99
35940,35940,2021-04-16,14.99
35941,35941,2021-02-12,29.98
35942,35942,2021-05-30,44.97
35943,35943,2021-05-06,29.98
35944,35944,2021-10-08,14.99
35945,35945,2021-09-14,14.99
35946,35946,2021-01-05,14.99
35947,35947,2021-02-24,59.96
35948,35948,2021-09-30,59.96
35949,35949,2021-03-04,59.96
35950,35950,2021-03-04,14.99
35951,35951,2021-06-18,14.99
35952,35952,2021-01-30,14.99
35953,35953,2021-02-08,59.96
35954,35954,2021-06-27,14.99
35955,35955,2021-03-06,14.99
35956,35956,2021-08-14,29.98
35957,35957,2021-10-29,14.99
35958,35958,2021-05-17,29.98
35959,35959,2021-07-13,14.99
35960,35960,2021-06-07,14.99
35961,35961,2021-06-18,14.99
35962,35962,2021-02-04,14.99
35963,35963,2021-09-09,14.99
35964,35964,2021-08-18,14.99
35965,35965,2021-05-14,59.96
35966,35966,2021-04-18,14.99
35967,35967,2021-07-17,44.97
35968,35968,2021-03-23,14.99
35969,35969,2021-06-12,14.99
35970,35970,2021-04-24,29.98
35971,35971,2021-06-25,14.99
35972,35972,2021-09-07,14.99
35973,35973,2021-09-09,14.99
35974,35974,2021-08-24,29.98
35975,35975,2021-03-09,14.99
35976,35976,2021-02-13,14.99
35977,35977,2021-05-22,14.99
35978,35978,2021-05-10,59.96
35979,35979,2021-03-22,44.97
35980,35980,2021-03-06,59.96
35981,35981,2021-09-22,14.99
35982,35982,2021-06-30,14.99
35983,35983,2021-04-22,14.99
35984,35984,2021-09-17,14.99
35985,35985,2021-04-04,29.98
35986,35986,2021-05-19,14.99
35987,35987,2021-02-18,29.98
35988,35988,2021-07-05,29.98
35989,35989,2021-01-26,29.98
35990,35990,2021-06-25,44.97
35991,35991,2021-08-03,44.97
35992,35992,2021-09-04,14.99
35993,35993,2021-06-16,14.99
35994,35994,2021-07-29,14.99
35995,35995,2021-04-06,14.99
35996,35996,2021-04-15,14.99
35997,35997,2021-01-17,14.99
35998,35998,2021-04-04,29.98
35999,35999,2021-08-09,14.99
36000,36000,2021-10-15,29.98
36001,36001,2021-09-09,14.99
36002,36002,2021-04-26,14.99
36003,36003,2021-08-09,44.97
36004,36004,2021-06-15,44.97
36005,36005,2021-08-24,14.99
36006,36006,2021-07-24,14.99
36007,36007,2021-01-10,14.99
36008,36008,2021-10-09,44.97
36009,36009,2021-01-16,14.99
36010,36010,2021-07-30,14.99
36011,36011,2021-07-20,59.96
36012,36012,2021-03-22,59.96
36013,36013,2021-04-24,59.96
36014,36014,2021-01-05,14.99
36015,36015,2021-07-19,14.99
36016,36016,2021-02-14,14.99
36017,36017,2021-09-11,29.98
36018,36018,2021-07-21,14.99
36019,36019,2021-05-09,14.99
36020,36020,2021-07-09,14.99
36021,36021,2021-07-31,14.99
36022,36022,2021-05-10,14.99
36023,36023,2021-04-14,14.99
36024,36024,2021-10-24,59.96
36025,36025,2021-08-10,14.99
36026,36026,2021-06-13,14.99
36027,36027,2021-01-06,14.99
36028,36028,2021-08-03,59.96
36029,36029,2021-03-18,59.96
36030,36030,2021-08-13,14.99
36031,36031,2021-10-05,14.99
36032,36032,2021-05-25,59.96
36033,36033,2021-03-23,14.99
36034,36034,2021-10-05,14.99
36035,36035,2021-10-06,29.98
36036,36036,2021-07-24,59.96
36037,36037,2021-03-07,59.96
36038,36038,2021-07-29,14.99
36039,36039,2021-01-21,29.98
36040,36040,2021-08-25,14.99
36041,36041,2021-09-25,14.99
36042,36042,2021-09-12,14.99
36043,36043,2021-04-02,44.97
36044,36044,2021-10-22,14.99
36045,36045,2021-10-30,14.99
36046,36046,2021-02-15,29.98
36047,36047,2021-08-21,44.97
36048,36048,2021-09-02,14.99
36049,36049,2021-01-09,14.99
36050,36050,2021-05-01,14.99
36051,36051,2021-02-27,59.96
36052,36052,2021-07-31,29.98
36053,36053,2021-10-29,59.96
36054,36054,2021-10-21,14.99
36055,36055,2021-07-13,14.99
36056,36056,2021-10-19,14.99
36057,36057,2021-05-21,14.99
36058,36058,2021-04-02,14.99
36059,36059,2021-03-11,59.96
36060,36060,2021-09-11,14.99
36061,36061,2021-04-12,14.99
36062,36062,2021-04-08,29.98
36063,36063,2021-04-01,14.99
36064,36064,2021-05-29,14.99
36065,36065,2021-07-29,14.99
36066,36066,2021-08-08,14.99
36067,36067,2021-01-22,29.98
36068,36068,2021-04-28,29.98
36069,36069,2021-02-22,14.99
36070,36070,2021-08-26,29.98
36071,36071,2021-09-19,59.96
36072,36072,2021-01-13,14.99
36073,36073,2021-05-02,14.99
36074,36074,2021-01-08,14.99
36075,36075,2021-06-27,14.99
36076,36076,2021-10-01,14.99
36077,36077,2021-05-30,14.99
36078,36078,2021-06-09,29.98
36079,36079,2021-08-30,29.98
36080,36080,2021-01-24,29.98
36081,36081,2021-07-26,14.99
36082,36082,2021-09-15,14.99
36083,36083,2021-06-28,14.99
36084,36084,2021-01-19,14.99
36085,36085,2021-09-24,14.99
36086,36086,2021-09-21,14.99
36087,36087,2021-09-02,14.99
36088,36088,2021-01-24,59.96
36089,36089,2021-01-19,14.99
36090,36090,2021-07-22,29.98
36091,36091,2021-09-09,59.96
36092,36092,2021-09-01,59.96
36093,36093,2021-08-26,14.99
36094,36094,2021-10-21,29.98
36095,36095,2021-05-26,29.98
36096,36096,2021-02-08,14.99
36097,36097,2021-02-20,59.96
36098,36098,2021-10-16,14.99
36099,36099,2021-01-12,59.96
36100,36100,2021-08-26,29.98
36101,36101,2021-04-03,14.99
36102,36102,2021-06-09,29.98
36103,36103,2021-05-10,14.99
36104,36104,2021-09-23,14.99
36105,36105,2021-05-23,14.99
36106,36106,2021-03-14,14.99
36107,36107,2021-01-13,29.98
36108,36108,2021-01-19,14.99
36109,36109,2021-07-17,29.98
36110,36110,2021-03-30,14.99
36111,36111,2021-09-22,14.99
36112,36112,2021-10-28,14.99
36113,36113,2021-01-30,59.96
36114,36114,2021-09-28,14.99
36115,36115,2021-01-03,29.98
36116,36116,2021-09-03,14.99
36117,36117,2021-07-05,14.99
36118,36118,2021-01-23,14.99
36119,36119,2021-07-08,44.97
36120,36120,2021-02-08,14.99
36121,36121,2021-09-19,14.99
36122,36122,2021-03-07,59.96
36123,36123,2021-02-16,44.97
36124,36124,2021-03-23,14.99
36125,36125,2021-03-27,14.99
36126,36126,2021-02-18,14.99
36127,36127,2021-09-07,14.99
36128,36128,2021-07-26,14.99
36129,36129,2021-03-17,14.99
36130,36130,2021-07-04,29.98
36131,36131,2021-09-23,14.99
36132,36132,2021-02-08,14.99
36133,36133,2021-07-02,44.97
36134,36134,2021-03-31,29.98
36135,36135,2021-06-13,14.99
36136,36136,2021-09-11,14.99
36137,36137,2021-07-04,29.98
36138,36138,2021-01-23,29.98
36139,36139,2021-05-26,14.99
36140,36140,2021-01-07,59.96
36141,36141,2021-05-07,44.97
36142,36142,2021-02-07,14.99
36143,36143,2021-05-25,44.97
36144,36144,2021-04-23,44.97
36145,36145,2021-08-01,14.99
36146,36146,2021-02-15,44.97
36147,36147,2021-08-30,14.99
36148,36148,2021-05-10,14.99
36149,36149,2021-09-21,14.99
36150,36150,2021-01-15,14.99
36151,36151,2021-07-02,14.99
36152,36152,2021-10-29,14.99
36153,36153,2021-06-15,29.98
36154,36154,2021-02-24,14.99
36155,36155,2021-05-19,29.98
36156,36156,2021-02-19,14.99
36157,36157,2021-01-22,14.99
36158,36158,2021-08-26,44.97
36159,36159,2021-03-28,44.97
36160,36160,2021-06-05,29.98
36161,36161,2021-03-31,59.96
36162,36162,2021-02-28,59.96
36163,36163,2021-05-12,44.97
36164,36164,2021-08-07,14.99
36165,36165,2021-05-24,14.99
36166,36166,2021-09-14,59.96
36167,36167,2021-01-26,14.99
36168,36168,2021-01-04,44.97
36169,36169,2021-03-31,59.96
36170,36170,2021-05-14,14.99
36171,36171,2021-03-24,14.99
36172,36172,2021-09-16,14.99
36173,36173,2021-04-08,14.99
36174,36174,2021-02-21,14.99
36175,36175,2021-04-27,14.99
36176,36176,2021-10-16,59.96
36177,36177,2021-06-27,14.99
36178,36178,2021-09-22,14.99
36179,36179,2021-01-17,29.98
36180,36180,2021-08-25,29.98
36181,36181,2021-10-12,14.99
36182,36182,2021-06-08,14.99
36183,36183,2021-09-22,14.99
36184,36184,2021-05-20,59.96
36185,36185,2021-05-10,14.99
36186,36186,2021-01-22,14.99
36187,36187,2021-02-19,59.96
36188,36188,2021-07-29,14.99
36189,36189,2021-06-15,29.98
36190,36190,2021-01-30,14.99
36191,36191,2021-06-06,14.99
36192,36192,2021-07-16,59.96
36193,36193,2021-07-09,14.99
36194,36194,2021-02-26,59.96
36195,36195,2021-10-09,14.99
36196,36196,2021-06-28,44.97
36197,36197,2021-10-18,14.99
36198,36198,2021-10-01,59.96
36199,36199,2021-05-02,44.97
36200,36200,2021-02-23,14.99
36201,36201,2021-10-16,29.98
36202,36202,2021-06-13,14.99
36203,36203,2021-06-02,14.99
36204,36204,2021-09-13,14.99
36205,36205,2021-07-19,29.98
36206,36206,2021-09-24,14.99
36207,36207,2021-04-15,44.97
36208,36208,2021-01-31,14.99
36209,36209,2021-03-31,29.98
36210,36210,2021-05-26,14.99
36211,36211,2021-10-19,44.97
36212,36212,2021-02-13,29.98
36213,36213,2021-03-19,59.96
36214,36214,2021-08-26,59.96
36215,36215,2021-07-31,59.96
36216,36216,2021-07-04,14.99
36217,36217,2021-09-12,14.99
36218,36218,2021-04-13,14.99
36219,36219,2021-09-09,14.99
36220,36220,2021-01-31,59.96
36221,36221,2021-03-02,44.97
36222,36222,2021-03-06,14.99
36223,36223,2021-06-19,14.99
36224,36224,2021-04-08,59.96
36225,36225,2021-07-18,29.98
36226,36226,2021-02-02,29.98
36227,36227,2021-08-13,59.96
36228,36228,2021-07-14,29.98
36229,36229,2021-02-22,14.99
36230,36230,2021-08-06,14.99
36231,36231,2021-02-12,14.99
36232,36232,2021-02-05,14.99
36233,36233,2021-01-14,29.98
36234,36234,2021-07-12,14.99
36235,36235,2021-01-01,14.99
36236,36236,2021-02-08,44.97
36237,36237,2021-07-27,14.99
36238,36238,2021-07-29,44.97
36239,36239,2021-04-25,14.99
36240,36240,2021-08-02,59.96
36241,36241,2021-07-23,14.99
36242,36242,2021-05-05,14.99
36243,36243,2021-05-29,29.98
36244,36244,2021-01-26,14.99
36245,36245,2021-06-30,29.98
36246,36246,2021-03-14,14.99
36247,36247,2021-04-06,29.98
36248,36248,2021-03-31,14.99
36249,36249,2021-08-30,14.99
36250,36250,2021-10-22,14.99
36251,36251,2021-04-14,59.96
36252,36252,2021-08-30,14.99
36253,36253,2021-03-04,14.99
36254,36254,2021-05-25,14.99
36255,36255,2021-08-02,14.99
36256,36256,2021-01-17,44.97
36257,36257,2021-07-20,14.99
36258,36258,2021-01-12,44.97
36259,36259,2021-01-05,14.99
36260,36260,2021-09-22,59.96
36261,36261,2021-08-23,44.97
36262,36262,2021-05-08,14.99
36263,36263,2021-04-30,14.99
36264,36264,2021-05-17,44.97
36265,36265,2021-01-06,14.99
36266,36266,2021-09-26,44.97
36267,36267,2021-01-18,14.99
36268,36268,2021-03-02,14.99
36269,36269,2021-02-04,59.96
36270,36270,2021-06-11,29.98
36271,36271,2021-08-31,14.99
36272,36272,2021-07-10,14.99
36273,36273,2021-05-30,14.99
36274,36274,2021-10-25,59.96
36275,36275,2021-08-16,14.99
36276,36276,2021-08-27,14.99
36277,36277,2021-06-23,14.99
36278,36278,2021-09-30,14.99
36279,36279,2021-03-31,59.96
36280,36280,2021-09-21,14.99
36281,36281,2021-03-13,14.99
36282,36282,2021-04-27,29.98
36283,36283,2021-02-12,14.99
36284,36284,2021-06-12,14.99
36285,36285,2021-09-30,14.99
36286,36286,2021-06-24,14.99
36287,36287,2021-03-07,14.99
36288,36288,2021-08-25,29.98
36289,36289,2021-04-18,59.96
36290,36290,2021-01-29,44.97
36291,36291,2021-01-13,14.99
36292,36292,2021-09-29,14.99
36293,36293,2021-08-05,29.98
36294,36294,2021-10-24,14.99
36295,36295,2021-02-24,59.96
36296,36296,2021-08-02,14.99
36297,36297,2021-07-13,14.99
36298,36298,2021-09-24,14.99
36299,36299,2021-05-20,44.97
36300,36300,2021-10-22,14.99
36301,36301,2021-08-11,29.98
36302,36302,2021-08-01,44.97
36303,36303,2021-02-15,14.99
36304,36304,2021-10-22,14.99
36305,36305,2021-10-29,14.99
36306,36306,2021-08-26,14.99
36307,36307,2021-03-23,14.99
36308,36308,2021-05-24,14.99
36309,36309,2021-04-19,14.99
36310,36310,2021-10-16,44.97
36311,36311,2021-08-21,59.96
36312,36312,2021-08-02,14.99
36313,36313,2021-07-15,14.99
36314,36314,2021-09-03,59.96
36315,36315,2021-04-03,14.99
36316,36316,2021-08-22,14.99
36317,36317,2021-01-15,44.97
36318,36318,2021-09-15,14.99
36319,36319,2021-01-21,29.98
36320,36320,2021-05-01,44.97
36321,36321,2021-03-20,14.99
36322,36322,2021-10-08,14.99
36323,36323,2021-07-06,14.99
36324,36324,2021-02-15,14.99
36325,36325,2021-07-19,14.99
36326,36326,2021-04-11,14.99
36327,36327,2021-06-24,44.97
36328,36328,2021-02-09,44.97
36329,36329,2021-08-31,14.99
36330,36330,2021-05-22,29.98
36331,36331,2021-08-30,29.98
36332,36332,2021-10-18,14.99
36333,36333,2021-01-05,29.98
36334,36334,2021-06-18,14.99
36335,36335,2021-10-25,29.98
36336,36336,2021-02-21,14.99
36337,36337,2021-01-29,29.98
36338,36338,2021-06-23,14.99
36339,36339,2021-02-22,14.99
36340,36340,2021-02-04,14.99
36341,36341,2021-03-11,14.99
36342,36342,2021-01-31,14.99
36343,36343,2021-02-23,14.99
36344,36344,2021-08-27,14.99
36345,36345,2021-04-09,29.98
36346,36346,2021-09-17,14.99
36347,36347,2021-09-15,14.99
36348,36348,2021-05-22,14.99
36349,36349,2021-03-07,14.99
36350,36350,2021-01-24,59.96
36351,36351,2021-09-12,14.99
36352,36352,2021-03-08,14.99
36353,36353,2021-04-15,59.96
36354,36354,2021-08-06,14.99
36355,36355,2021-01-16,44.97
36356,36356,2021-04-09,29.98
36357,36357,2021-05-19,14.99
36358,36358,2021-01-09,14.99
36359,36359,2021-08-17,14.99
36360,36360,2021-05-22,14.99
36361,36361,2021-08-09,59.96
36362,36362,2021-05-14,14.99
36363,36363,2021-06-11,59.96
36364,36364,2021-08-08,14.99
36365,36365,2021-10-10,14.99
36366,36366,2021-04-11,14.99
36367,36367,2021-03-14,14.99
36368,36368,2021-02-28,14.99
36369,36369,2021-04-30,14.99
36370,36370,2021-06-20,44.97
36371,36371,2021-06-22,29.98
36372,36372,2021-03-18,29.98
36373,36373,2021-01-18,59.96
36374,36374,2021-03-23,14.99
36375,36375,2021-10-01,44.97
36376,36376,2021-10-25,14.99
36377,36377,2021-06-18,14.99
36378,36378,2021-05-23,14.99
36379,36379,2021-03-22,59.96
36380,36380,2021-07-01,59.96
36381,36381,2021-07-14,59.96
36382,36382,2021-08-05,59.96
36383,36383,2021-05-13,14.99
36384,36384,2021-06-15,14.99
36385,36385,2021-05-19,14.99
36386,36386,2021-06-22,29.98
36387,36387,2021-02-04,14.99
36388,36388,2021-05-22,14.99
36389,36389,2021-01-26,44.97
36390,36390,2021-02-25,59.96
36391,36391,2021-01-04,14.99
36392,36392,2021-02-08,59.96
36393,36393,2021-01-20,14.99
36394,36394,2021-02-05,14.99
36395,36395,2021-05-08,29.98
36396,36396,2021-04-03,14.99
36397,36397,2021-10-13,14.99
36398,36398,2021-01-21,14.99
36399,36399,2021-08-03,44.97
36400,36400,2021-07-10,14.99
36401,36401,2021-02-18,14.99
36402,36402,2021-06-26,14.99
36403,36403,2021-09-06,44.97
36404,36404,2021-06-24,14.99
36405,36405,2021-05-29,14.99
36406,36406,2021-10-08,14.99
36407,36407,2021-01-19,59.96
36408,36408,2021-07-20,14.99
36409,36409,2021-07-02,14.99
36410,36410,2021-01-19,59.96
36411,36411,2021-03-04,59.96
36412,36412,2021-04-10,14.99
36413,36413,2021-03-30,14.99
36414,36414,2021-04-09,59.96
36415,36415,2021-08-08,14.99
36416,36416,2021-07-28,29.98
36417,36417,2021-07-23,14.99
36418,36418,2021-03-21,14.99
36419,36419,2021-07-27,59.96
36420,36420,2021-08-19,59.96
36421,36421,2021-05-11,14.99
36422,36422,2021-01-12,59.96
36423,36423,2021-03-21,29.98
36424,36424,2021-09-01,44.97
36425,36425,2021-08-10,29.98
36426,36426,2021-03-02,14.99
36427,36427,2021-06-28,14.99
36428,36428,2021-02-28,59.96
36429,36429,2021-04-25,14.99
36430,36430,2021-05-08,14.99
36431,36431,2021-06-27,14.99
36432,36432,2021-01-26,59.96
36433,36433,2021-09-23,14.99
36434,36434,2021-06-11,14.99
36435,36435,2021-07-20,29.98
36436,36436,2021-05-02,14.99
36437,36437,2021-04-08,59.96
36438,36438,2021-06-01,14.99
36439,36439,2021-06-11,44.97
36440,36440,2021-06-15,14.99
36441,36441,2021-02-15,14.99
36442,36442,2021-01-31,14.99
36443,36443,2021-10-01,44.97
36444,36444,2021-08-17,44.97
36445,36445,2021-05-29,14.99
36446,36446,2021-02-03,44.97
36447,36447,2021-05-26,29.98
36448,36448,2021-04-21,29.98
36449,36449,2021-07-11,59.96
36450,36450,2021-05-16,14.99
36451,36451,2021-10-29,14.99
36452,36452,2021-03-03,59.96
36453,36453,2021-02-15,14.99
36454,36454,2021-07-29,59.96
36455,36455,2021-07-15,14.99
36456,36456,2021-01-12,14.99
36457,36457,2021-07-20,29.98
36458,36458,2021-04-18,59.96
36459,36459,2021-02-11,14.99
36460,36460,2021-08-20,14.99
36461,36461,2021-03-26,14.99
36462,36462,2021-06-06,14.99
36463,36463,2021-06-15,14.99
36464,36464,2021-02-23,14.99
36465,36465,2021-01-16,44.97
36466,36466,2021-04-17,14.99
36467,36467,2021-06-08,14.99
36468,36468,2021-06-15,44.97
36469,36469,2021-07-26,14.99
