ID,FAKTURA_ID,CZY_ZAPLACONO,DATA_ZAPLATY,TYP_PLATNOSCI
43853,43853,1,2021-07-20,przelew
43854,43854,1,2021-04-09,gotówka
43855,43855,1,2021-02-17,przelew
43856,43856,1,2021-10-01,przelew
43857,43857,1,2021-08-20,przelew
43858,43858,1,2021-05-12,gotówka
43859,43859,0,NULL,przelew
43860,43860,1,2021-03-06,gotówka
43861,43861,1,2021-03-20,przelew
43862,43862,1,2021-02-18,przelew
43863,43863,1,2021-06-20,przelew
43864,43864,1,2021-03-04,przelew
43865,43865,1,2021-09-29,przelew
43866,43866,1,2021-07-03,gotówka
43867,43867,0,NULL,przelew
43868,43868,1,2021-08-17,przelew
43869,43869,1,2021-07-31,przelew
43870,43870,1,2021-02-18,przelew
43871,43871,1,2021-07-07,przelew
43872,43872,1,2021-07-19,gotówka
43873,43873,1,2021-08-03,gotówka
43874,43874,1,2021-08-11,gotówka
43875,43875,1,2021-04-22,gotówka
43876,43876,1,2021-07-31,gotówka
43877,43877,1,2021-07-14,przelew
43878,43878,1,2021-01-19,przelew
43879,43879,1,2021-01-13,gotówka
43880,43880,1,2021-04-24,gotówka
43881,43881,1,2021-04-26,przelew
43882,43882,1,2021-03-05,przelew
43883,43883,1,2021-02-14,przelew
43884,43884,1,2021-03-16,przelew
43885,43885,1,2021-10-10,przelew
43886,43886,1,2021-01-03,gotówka
43887,43887,1,2021-02-09,przelew
43888,43888,1,2021-08-30,gotówka
43889,43889,1,2021-08-26,gotówka
43890,43890,1,2021-10-01,przelew
43891,43891,1,2021-04-11,przelew
43892,43892,1,2021-02-04,gotówka
43893,43893,1,2021-01-17,przelew
43894,43894,1,2021-05-17,gotówka
43895,43895,1,2021-03-16,gotówka
43896,43896,1,2021-06-24,przelew
43897,43897,1,2021-01-06,przelew
43898,43898,1,2021-07-02,gotówka
43899,43899,1,2021-01-06,przelew
43900,43900,1,2021-04-02,gotówka
43901,43901,1,2021-08-19,przelew
43902,43902,1,2021-09-12,przelew
43903,43903,1,2021-05-24,gotówka
43904,43904,1,2021-05-30,przelew
43905,43905,1,2021-09-22,przelew
43906,43906,1,2021-02-05,przelew
43907,43907,1,2021-03-25,przelew
43908,43908,1,2021-01-17,przelew
43909,43909,1,2021-06-09,przelew
43910,43910,1,2021-10-08,gotówka
43911,43911,1,2021-05-28,przelew
43912,43912,1,2021-08-05,gotówka
43913,43913,1,2021-09-04,gotówka
43914,43914,1,2021-02-11,przelew
43915,43915,1,2021-08-16,przelew
43916,43916,1,2021-10-19,przelew
43917,43917,1,2021-04-30,przelew
43918,43918,1,2021-06-18,przelew
43919,43919,1,2021-03-17,przelew
43920,43920,1,2021-03-10,przelew
43921,43921,1,2021-01-01,przelew
43922,43922,1,2021-09-17,przelew
43923,43923,1,2021-06-24,przelew
43924,43924,1,2021-06-23,gotówka
43925,43925,1,2021-08-14,przelew
43926,43926,1,2021-08-29,przelew
43927,43927,1,2021-07-29,przelew
43928,43928,1,2021-06-12,przelew
43929,43929,1,2021-04-27,przelew
43930,43930,1,2021-05-10,gotówka
43931,43931,1,2021-10-03,przelew
43932,43932,1,2021-01-20,gotówka
43933,43933,1,2021-06-10,przelew
43934,43934,1,2021-06-30,przelew
43935,43935,1,2021-05-04,gotówka
43936,43936,1,2021-03-09,gotówka
43937,43937,1,2021-10-20,przelew
43938,43938,1,2021-08-27,gotówka
43939,43939,1,2021-10-02,gotówka
43940,43940,1,2021-02-06,przelew
43941,43941,1,2021-10-16,gotówka
43942,43942,1,2021-03-11,gotówka
43943,43943,1,2021-02-01,przelew
43944,43944,1,2021-08-19,gotówka
43945,43945,1,2021-10-05,przelew
43946,43946,1,2021-09-23,przelew
43947,43947,1,2021-09-25,przelew
43948,43948,1,2021-06-18,przelew
43949,43949,1,2021-10-30,przelew
43950,43950,1,2021-06-14,gotówka
43951,43951,1,2021-09-21,gotówka
43952,43952,1,2021-04-28,przelew
43953,43953,1,2021-08-27,przelew
43954,43954,0,NULL,gotówka
43955,43955,1,2021-05-10,przelew
43956,43956,1,2021-01-22,przelew
43957,43957,1,2021-05-17,gotówka
43958,43958,1,2021-05-31,gotówka
43959,43959,1,2021-03-18,przelew
43960,43960,1,2021-06-07,przelew
43961,43961,1,2021-04-17,przelew
43962,43962,1,2021-03-29,przelew
43963,43963,1,2021-01-20,gotówka
43964,43964,1,2021-03-31,gotówka
43965,43965,1,2021-08-26,przelew
43966,43966,1,2021-05-28,przelew
43967,43967,1,2021-09-24,przelew
43968,43968,1,2021-10-02,gotówka
43969,43969,1,2021-06-02,przelew
43970,43970,1,2021-06-12,przelew
43971,43971,1,2021-05-11,przelew
43972,43972,1,2021-09-10,przelew
43973,43973,1,2021-03-19,przelew
43974,43974,1,2021-08-09,przelew
43975,43975,1,2021-01-22,gotówka
43976,43976,1,2021-02-06,przelew
43977,43977,1,2021-03-17,przelew
43978,43978,1,2021-05-11,przelew
43979,43979,1,2021-05-21,przelew
43980,43980,1,2021-10-12,gotówka
43981,43981,1,2021-08-18,przelew
43982,43982,1,2021-05-20,przelew
43983,43983,1,2021-09-14,przelew
43984,43984,1,2021-07-08,przelew
43985,43985,1,2021-08-18,gotówka
43986,43986,1,2021-08-26,gotówka
43987,43987,1,2021-09-05,przelew
43988,43988,1,2021-04-21,przelew
43989,43989,1,2021-09-26,przelew
43990,43990,1,2021-03-15,przelew
43991,43991,1,2021-01-07,przelew
43992,43992,1,2021-07-05,przelew
43993,43993,1,2021-07-01,przelew
43994,43994,1,2021-05-16,przelew
43995,43995,1,2021-02-03,przelew
43996,43996,1,2021-08-28,gotówka
43997,43997,1,2021-09-19,przelew
43998,43998,1,2021-09-03,przelew
43999,43999,1,2021-03-02,gotówka
44000,44000,1,2021-07-05,gotówka
44001,44001,1,2021-05-17,gotówka
44002,44002,1,2021-03-15,przelew
44003,44003,1,2021-02-28,przelew
44004,44004,1,2021-07-21,przelew
44005,44005,1,2021-04-25,przelew
44006,44006,1,2021-02-18,przelew
44007,44007,1,2021-09-17,gotówka
44008,44008,1,2021-06-24,przelew
44009,44009,1,2021-09-04,przelew
44010,44010,1,2021-01-12,gotówka
44011,44011,1,2021-03-06,przelew
44012,44012,1,2021-09-11,przelew
44013,44013,1,2021-01-09,przelew
44014,44014,1,2021-07-12,przelew
44015,44015,1,2021-06-28,gotówka
44016,44016,1,2021-03-14,gotówka
44017,44017,1,2021-02-15,przelew
44018,44018,1,2021-05-12,przelew
44019,44019,1,2021-09-21,przelew
44020,44020,1,2021-05-22,przelew
44021,44021,1,2021-08-02,przelew
44022,44022,1,2021-01-15,gotówka
44023,44023,1,2021-03-21,gotówka
44024,44024,1,2021-10-14,przelew
44025,44025,1,2021-06-12,przelew
44026,44026,1,2021-04-10,przelew
44027,44027,1,2021-05-07,przelew
44028,44028,1,2021-02-10,gotówka
44029,44029,1,2021-10-17,przelew
44030,44030,1,2021-06-03,gotówka
44031,44031,1,2021-03-29,przelew
44032,44032,1,2021-08-01,przelew
44033,44033,1,2021-09-19,gotówka
44034,44034,1,2021-05-10,gotówka
44035,44035,1,2021-02-14,przelew
44036,44036,1,2021-02-25,przelew
44037,44037,1,2021-04-08,przelew
44038,44038,1,2021-09-14,przelew
44039,44039,1,2021-09-13,przelew
44040,44040,1,2021-08-16,przelew
44041,44041,1,2021-05-22,przelew
44042,44042,1,2021-10-05,gotówka
44043,44043,1,2021-04-07,przelew
44044,44044,1,2021-10-04,przelew
44045,44045,1,2021-01-08,przelew
44046,44046,1,2021-01-05,gotówka
44047,44047,1,2021-09-27,przelew
44048,44048,1,2021-07-23,gotówka
44049,44049,1,2021-02-05,przelew
44050,44050,1,2021-08-19,przelew
44051,44051,1,2021-04-03,gotówka
44052,44052,1,2021-08-06,gotówka
44053,44053,1,2021-07-06,przelew
44054,44054,1,2021-04-19,gotówka
44055,44055,1,2021-09-29,przelew
44056,44056,1,2021-01-15,gotówka
44057,44057,1,2021-03-01,przelew
44058,44058,1,2021-06-06,przelew
44059,44059,1,2021-02-15,przelew
44060,44060,1,2021-07-05,przelew
44061,44061,1,2021-05-27,przelew
44062,44062,1,2021-04-26,przelew
44063,44063,1,2021-07-13,przelew
44064,44064,1,2021-04-22,przelew
44065,44065,1,2021-02-12,przelew
44066,44066,1,2021-06-15,przelew
44067,44067,1,2021-07-13,gotówka
44068,44068,1,2021-05-15,przelew
44069,44069,1,2021-06-13,gotówka
44070,44070,1,2021-06-14,gotówka
44071,44071,1,2021-10-02,gotówka
44072,44072,1,2021-10-08,przelew
44073,44073,1,2021-02-24,gotówka
44074,44074,1,2021-02-04,gotówka
44075,44075,1,2021-09-10,przelew
44076,44076,1,2021-08-03,przelew
44077,44077,1,2021-08-09,przelew
44078,44078,1,2021-05-08,gotówka
44079,44079,1,2021-09-24,przelew
44080,44080,1,2021-07-26,przelew
44081,44081,1,2021-05-06,przelew
44082,44082,1,2021-01-25,gotówka
44083,44083,1,2021-02-08,przelew
44084,44084,1,2021-03-11,gotówka
44085,44085,1,2021-07-16,gotówka
44086,44086,1,2021-06-01,przelew
44087,44087,1,2021-04-05,przelew
44088,44088,1,2021-03-26,przelew
44089,44089,1,2021-02-11,przelew
44090,44090,1,2021-03-29,przelew
44091,44091,1,2021-05-24,przelew
44092,44092,1,2021-08-05,przelew
44093,44093,1,2021-05-21,gotówka
44094,44094,1,2021-10-13,przelew
44095,44095,1,2021-01-15,przelew
44096,44096,1,2021-02-02,przelew
44097,44097,1,2021-02-04,gotówka
44098,44098,1,2021-06-11,gotówka
44099,44099,1,2021-09-09,gotówka
44100,44100,1,2021-04-16,gotówka
44101,44101,1,2021-05-04,przelew
44102,44102,1,2021-09-26,przelew
44103,44103,1,2021-05-10,przelew
44104,44104,1,2021-05-15,przelew
44105,44105,1,2021-04-10,gotówka
44106,44106,1,2021-10-26,przelew
44107,44107,1,2021-07-11,przelew
44108,44108,1,2021-01-03,gotówka
44109,44109,1,2021-02-05,gotówka
44110,44110,1,2021-09-18,przelew
44111,44111,1,2021-01-16,przelew
44112,44112,1,2021-07-25,przelew
44113,44113,1,2021-03-28,przelew
44114,44114,1,2021-08-07,przelew
44115,44115,1,2021-04-23,przelew
44116,44116,1,2021-06-05,przelew
44117,44117,1,2021-03-28,gotówka
44118,44118,1,2021-09-23,przelew
44119,44119,1,2021-07-28,przelew
44120,44120,1,2021-04-27,przelew
44121,44121,1,2021-06-21,przelew
44122,44122,1,2021-09-24,przelew
44123,44123,1,2021-01-16,przelew
44124,44124,1,2021-05-12,przelew
44125,44125,1,2021-06-06,gotówka
44126,44126,1,2021-02-03,gotówka
44127,44127,1,2021-06-11,przelew
44128,44128,1,2021-09-03,gotówka
44129,44129,1,2021-04-22,przelew
44130,44130,1,2021-01-16,przelew
44131,44131,1,2021-06-20,gotówka
44132,44132,1,2021-06-05,przelew
44133,44133,1,2021-03-08,przelew
44134,44134,1,2021-06-09,gotówka
44135,44135,1,2021-05-04,przelew
44136,44136,1,2021-05-16,gotówka
44137,44137,1,2021-01-30,gotówka
44138,44138,1,2021-02-15,przelew
44139,44139,1,2021-07-06,gotówka
44140,44140,1,2021-06-21,przelew
44141,44141,1,2021-07-11,przelew
44142,44142,1,2021-09-22,gotówka
44143,44143,1,2021-07-05,przelew
44144,44144,1,2021-06-30,gotówka
44145,44145,1,2021-09-27,przelew
44146,44146,1,2021-08-07,przelew
44147,44147,1,2021-09-09,przelew
44148,44148,1,2021-04-11,gotówka
44149,44149,1,2021-10-08,przelew
44150,44150,1,2021-09-01,przelew
44151,44151,1,2021-03-16,przelew
44152,44152,1,2021-05-08,przelew
44153,44153,1,2021-06-19,przelew
44154,44154,1,2021-08-24,przelew
44155,44155,1,2021-09-25,przelew
44156,44156,1,2021-02-21,przelew
44157,44157,1,2021-02-06,przelew
44158,44158,1,2021-05-15,przelew
44159,44159,1,2021-04-17,przelew
44160,44160,1,2021-07-19,gotówka
44161,44161,1,2021-08-19,gotówka
44162,44162,1,2021-07-11,przelew
44163,44163,1,2021-06-25,gotówka
44164,44164,1,2021-06-03,gotówka
44165,44165,1,2021-05-12,przelew
44166,44166,1,2021-02-25,przelew
44167,44167,1,2021-07-29,gotówka
44168,44168,1,2021-07-23,gotówka
44169,44169,1,2021-04-09,gotówka
44170,44170,1,2021-06-08,przelew
44171,44171,1,2021-01-09,przelew
44172,44172,1,2021-04-21,przelew
44173,44173,1,2021-04-04,gotówka
44174,44174,1,2021-02-14,gotówka
44175,44175,1,2021-06-29,przelew
44176,44176,1,2021-08-02,gotówka
44177,44177,1,2021-10-05,przelew
44178,44178,1,2021-08-21,przelew
44179,44179,1,2021-09-12,przelew
44180,44180,1,2021-06-17,gotówka
44181,44181,1,2021-10-09,gotówka
44182,44182,1,2021-06-19,przelew
44183,44183,1,2021-05-04,przelew
44184,44184,1,2021-09-05,przelew
44185,44185,1,2021-07-27,gotówka
44186,44186,1,2021-10-09,przelew
44187,44187,1,2021-04-28,przelew
44188,44188,1,2021-03-12,przelew
44189,44189,1,2021-08-11,przelew
44190,44190,1,2021-04-11,gotówka
44191,44191,1,2021-02-26,przelew
44192,44192,1,2021-06-23,przelew
44193,44193,1,2021-06-17,przelew
44194,44194,1,2021-06-07,gotówka
44195,44195,1,2021-10-03,gotówka
44196,44196,1,2021-06-09,przelew
44197,44197,1,2021-02-22,przelew
44198,44198,1,2021-01-30,przelew
44199,44199,1,2021-01-04,przelew
44200,44200,1,2021-03-04,przelew
44201,44201,1,2021-10-07,przelew
44202,44202,1,2021-07-21,gotówka
44203,44203,1,2021-02-11,gotówka
44204,44204,1,2021-05-03,przelew
44205,44205,1,2021-04-05,gotówka
44206,44206,1,2021-02-16,przelew
44207,44207,1,2021-05-19,gotówka
44208,44208,1,2021-07-17,przelew
44209,44209,1,2021-04-26,przelew
44210,44210,1,2021-08-09,gotówka
44211,44211,1,2021-08-30,przelew
44212,44212,1,2021-01-03,gotówka
44213,44213,1,2021-08-20,gotówka
44214,44214,1,2021-02-01,przelew
44215,44215,1,2021-08-01,przelew
44216,44216,1,2021-07-31,przelew
44217,44217,1,2021-07-11,przelew
44218,44218,1,2021-10-04,gotówka
44219,44219,1,2021-06-22,przelew
44220,44220,1,2021-08-21,przelew
44221,44221,1,2021-03-02,gotówka
44222,44222,1,2021-02-23,gotówka
44223,44223,1,2021-06-28,gotówka
44224,44224,1,2021-01-22,przelew
44225,44225,1,2021-06-21,przelew
44226,44226,1,2021-03-26,przelew
44227,44227,1,2021-08-02,przelew
44228,44228,1,2021-08-02,przelew
44229,44229,1,2021-06-19,przelew
44230,44230,1,2021-10-16,gotówka
44231,44231,1,2021-07-13,przelew
44232,44232,1,2021-07-02,gotówka
44233,44233,1,2021-09-02,przelew
44234,44234,1,2021-07-30,gotówka
44235,44235,1,2021-09-04,przelew
44236,44236,1,2021-10-04,przelew
44237,44237,1,2021-04-28,gotówka
44238,44238,1,2021-05-15,gotówka
44239,44239,1,2021-03-16,przelew
44240,44240,1,2021-05-30,przelew
44241,44241,1,2021-10-01,przelew
44242,44242,1,2021-07-10,przelew
44243,44243,1,2021-04-25,gotówka
44244,44244,1,2021-06-18,przelew
44245,44245,1,2021-09-20,przelew
44246,44246,1,2021-05-14,gotówka
44247,44247,1,2021-04-27,gotówka
44248,44248,1,2021-06-19,gotówka
44249,44249,1,2021-09-29,gotówka
44250,44250,1,2021-07-01,przelew
44251,44251,1,2021-10-16,przelew
44252,44252,1,2021-02-01,przelew
44253,44253,1,2021-03-19,przelew
44254,44254,1,2021-08-26,przelew
44255,44255,1,2021-07-05,gotówka
44256,44256,1,2021-08-01,przelew
44257,44257,1,2021-06-13,przelew
44258,44258,1,2021-02-05,gotówka
44259,44259,1,2021-02-02,przelew
44260,44260,1,2021-09-17,gotówka
44261,44261,1,2021-04-20,przelew
44262,44262,1,2021-03-17,przelew
44263,44263,1,2021-09-14,przelew
44264,44264,0,NULL,gotówka
44265,44265,1,2021-05-17,przelew
44266,44266,1,2021-05-17,przelew
44267,44267,1,2021-03-23,gotówka
44268,44268,1,2021-04-18,gotówka
44269,44269,1,2021-03-21,przelew
44270,44270,1,2021-07-05,gotówka
44271,44271,1,2021-10-14,gotówka
44272,44272,1,2021-03-18,przelew
44273,44273,1,2021-08-20,przelew
44274,44274,1,2021-03-11,gotówka
44275,44275,1,2021-04-23,przelew
44276,44276,1,2021-01-05,przelew
44277,44277,1,2021-09-12,gotówka
44278,44278,1,2021-10-29,przelew
44279,44279,1,2021-09-04,przelew
44280,44280,1,2021-03-29,przelew
44281,44281,1,2021-04-23,przelew
44282,44282,1,2021-07-19,gotówka
44283,44283,1,2021-09-01,gotówka
44284,44284,1,2021-01-14,przelew
44285,44285,1,2021-03-07,gotówka
44286,44286,1,2021-08-24,gotówka
44287,44287,1,2021-07-07,przelew
44288,44288,1,2021-06-29,przelew
44289,44289,1,2021-01-25,przelew
44290,44290,1,2021-03-31,gotówka
44291,44291,1,2021-05-15,przelew
44292,44292,1,2021-08-17,przelew
44293,44293,1,2021-09-06,przelew
44294,44294,1,2021-08-26,przelew
44295,44295,1,2021-06-26,przelew
44296,44296,1,2021-08-13,gotówka
44297,44297,1,2021-09-20,przelew
44298,44298,1,2021-02-19,przelew
44299,44299,1,2021-07-22,gotówka
44300,44300,1,2021-06-20,gotówka
44301,44301,1,2021-06-13,przelew
44302,44302,1,2021-02-14,przelew
44303,44303,1,2021-01-02,gotówka
44304,44304,1,2021-02-21,gotówka
44305,44305,1,2021-09-19,przelew
44306,44306,1,2021-01-14,przelew
44307,44307,1,2021-06-10,przelew
44308,44308,1,2021-09-27,gotówka
44309,44309,1,2021-09-01,przelew
44310,44310,1,2021-07-25,przelew
44311,44311,1,2021-02-13,przelew
44312,44312,1,2021-07-19,przelew
44313,44313,1,2021-06-03,gotówka
44314,44314,1,2021-03-29,przelew
44315,44315,1,2021-02-13,gotówka
44316,44316,1,2021-09-07,przelew
44317,44317,1,2021-07-06,przelew
44318,44318,1,2021-07-17,przelew
44319,44319,1,2021-04-14,przelew
44320,44320,1,2021-07-17,przelew
44321,44321,1,2021-10-17,gotówka
44322,44322,1,2021-05-20,przelew
44323,44323,1,2021-08-07,przelew
44324,44324,1,2021-04-19,gotówka
44325,44325,1,2021-08-06,przelew
44326,44326,1,2021-06-10,przelew
44327,44327,1,2021-10-11,przelew
44328,44328,1,2021-08-03,przelew
44329,44329,1,2021-04-19,przelew
44330,44330,1,2021-10-11,przelew
44331,44331,1,2021-04-09,przelew
44332,44332,1,2021-02-07,gotówka
44333,44333,1,2021-08-09,przelew
44334,44334,1,2021-03-29,przelew
44335,44335,1,2021-05-15,przelew
44336,44336,1,2021-05-23,przelew
44337,44337,1,2021-05-11,przelew
44338,44338,1,2021-05-02,przelew
44339,44339,1,2021-07-28,przelew
44340,44340,1,2021-06-24,przelew
44341,44341,1,2021-04-08,przelew
44342,44342,1,2021-06-07,przelew
44343,44343,1,2021-05-26,przelew
44344,44344,1,2021-08-13,przelew
44345,44345,1,2021-09-30,gotówka
44346,44346,1,2021-03-12,przelew
44347,44347,1,2021-09-05,przelew
44348,44348,1,2021-10-17,przelew
44349,44349,0,NULL,przelew
44350,44350,1,2021-03-15,gotówka
44351,44351,1,2021-02-23,przelew
44352,44352,1,2021-07-24,przelew
44353,44353,1,2021-04-25,przelew
44354,44354,1,2021-06-29,przelew
44355,44355,1,2021-10-07,przelew
44356,44356,1,2021-02-11,przelew
44357,44357,1,2021-07-04,przelew
44358,44358,1,2021-09-14,gotówka
44359,44359,1,2021-07-04,przelew
44360,44360,1,2021-10-28,gotówka
44361,44361,1,2021-04-19,przelew
44362,44362,1,2021-03-06,przelew
44363,44363,1,2021-06-05,gotówka
44364,44364,1,2021-04-06,gotówka
44365,44365,1,2021-08-24,gotówka
44366,44366,1,2021-03-14,gotówka
44367,44367,1,2021-02-22,przelew
44368,44368,1,2021-06-30,gotówka
44369,44369,0,NULL,przelew
44370,44370,1,2021-05-09,przelew
44371,44371,1,2021-01-30,przelew
44372,44372,1,2021-06-24,gotówka
44373,44373,1,2021-07-28,przelew
44374,44374,1,2021-04-02,gotówka
44375,44375,1,2021-08-17,przelew
44376,44376,1,2021-10-07,przelew
44377,44377,1,2021-08-17,przelew
44378,44378,1,2021-01-07,przelew
44379,44379,1,2021-04-16,gotówka
44380,44380,1,2021-10-11,przelew
44381,44381,1,2021-05-08,przelew
44382,44382,1,2021-04-06,gotówka
44383,44383,1,2021-04-09,przelew
44384,44384,1,2021-03-09,gotówka
44385,44385,1,2021-06-06,przelew
44386,44386,1,2021-04-10,przelew
44387,44387,1,2021-06-03,przelew
44388,44388,1,2021-02-06,przelew
44389,44389,1,2021-04-19,gotówka
44390,44390,1,2021-07-24,gotówka
44391,44391,1,2021-10-17,gotówka
44392,44392,1,2021-08-30,gotówka
44393,44393,1,2021-09-30,przelew
44394,44394,1,2021-03-27,przelew
44395,44395,1,2021-07-05,przelew
44396,44396,0,NULL,przelew
44397,44397,1,2021-09-02,przelew
44398,44398,1,2021-06-07,przelew
44399,44399,1,2021-08-12,przelew
44400,44400,1,2021-04-10,przelew
44401,44401,1,2021-02-28,przelew
44402,44402,1,2021-02-06,przelew
44403,44403,1,2021-05-13,gotówka
44404,44404,1,2021-06-14,przelew
44405,44405,1,2021-08-13,przelew
44406,44406,1,2021-09-27,gotówka
44407,44407,1,2021-02-18,przelew
44408,44408,1,2021-01-20,przelew
44409,44409,1,2021-06-13,przelew
44410,44410,1,2021-10-13,gotówka
44411,44411,1,2021-10-16,gotówka
44412,44412,1,2021-03-06,przelew
44413,44413,1,2021-05-13,przelew
44414,44414,1,2021-10-12,przelew
44415,44415,1,2021-10-19,gotówka
44416,44416,1,2021-10-23,przelew
44417,44417,1,2021-06-25,gotówka
44418,44418,1,2021-02-24,gotówka
44419,44419,1,2021-03-26,przelew
44420,44420,1,2021-09-16,gotówka
44421,44421,1,2021-02-13,gotówka
44422,44422,1,2021-04-16,przelew
44423,44423,1,2021-04-23,gotówka
44424,44424,1,2021-05-24,przelew
44425,44425,1,2021-03-14,gotówka
44426,44426,0,NULL,przelew
44427,44427,1,2021-08-31,przelew
44428,44428,1,2021-05-10,gotówka
44429,44429,1,2021-05-02,przelew
44430,44430,1,2021-03-08,przelew
44431,44431,1,2021-09-01,przelew
44432,44432,1,2021-07-07,przelew
44433,44433,1,2021-06-30,przelew
44434,44434,1,2021-03-06,przelew
44435,44435,1,2021-08-24,przelew
44436,44436,1,2021-08-24,przelew
44437,44437,1,2021-01-14,przelew
44438,44438,1,2021-06-12,przelew
44439,44439,1,2021-07-12,przelew
44440,44440,1,2021-06-27,przelew
44441,44441,1,2021-07-31,przelew
44442,44442,1,2021-05-18,przelew
44443,44443,1,2021-02-12,gotówka
44444,44444,1,2021-08-30,przelew
44445,44445,1,2021-04-19,gotówka
44446,44446,1,2021-03-10,przelew
44447,44447,1,2021-03-06,gotówka
44448,44448,1,2021-01-03,przelew
44449,44449,1,2021-03-25,gotówka
44450,44450,1,2021-09-20,gotówka
44451,44451,1,2021-06-29,gotówka
44452,44452,1,2021-08-23,przelew
44453,44453,1,2021-01-30,gotówka
44454,44454,1,2021-03-14,przelew
44455,44455,1,2021-07-23,przelew
44456,44456,1,2021-04-06,przelew
44457,44457,1,2021-08-07,przelew
44458,44458,1,2021-04-11,przelew
44459,44459,1,2021-04-23,przelew
44460,44460,1,2021-03-15,przelew
44461,44461,1,2021-05-02,przelew
44462,44462,1,2021-05-01,przelew
44463,44463,1,2021-03-21,gotówka
44464,44464,0,NULL,gotówka
44465,44465,1,2021-05-16,przelew
44466,44466,1,2021-06-13,przelew
44467,44467,1,2021-01-05,gotówka
44468,44468,1,2021-07-11,gotówka
44469,44469,1,2021-09-29,przelew
44470,44470,1,2021-10-09,gotówka
44471,44471,1,2021-06-07,przelew
44472,44472,1,2021-04-13,przelew
44473,44473,1,2021-08-15,przelew
44474,44474,1,2021-05-09,przelew
44475,44475,1,2021-04-07,gotówka
44476,44476,1,2021-10-19,przelew
44477,44477,1,2021-04-20,przelew
44478,44478,1,2021-06-30,gotówka
44479,44479,1,2021-09-17,przelew
44480,44480,1,2021-01-30,gotówka
44481,44481,1,2021-07-21,gotówka
44482,44482,1,2021-09-15,przelew
44483,44483,1,2021-06-06,przelew
44484,44484,1,2021-01-30,gotówka
44485,44485,1,2021-03-26,przelew
44486,44486,1,2021-02-22,gotówka
44487,44487,1,2021-05-20,gotówka
44488,44488,1,2021-04-25,przelew
44489,44489,1,2021-04-04,przelew
44490,44490,1,2021-10-05,przelew
44491,44491,1,2021-06-21,przelew
44492,44492,1,2021-01-04,gotówka
44493,44493,1,2021-01-25,przelew
44494,44494,1,2021-03-02,przelew
44495,44495,1,2021-03-22,przelew
44496,44496,1,2021-01-20,przelew
44497,44497,1,2021-04-20,przelew
44498,44498,1,2021-06-23,przelew
44499,44499,1,2021-01-31,przelew
44500,44500,1,2021-08-22,gotówka
44501,44501,1,2021-02-01,gotówka
44502,44502,1,2021-08-28,przelew
44503,44503,1,2021-01-12,przelew
44504,44504,1,2021-01-23,przelew
44505,44505,1,2021-03-14,gotówka
44506,44506,1,2021-06-25,przelew
44507,44507,1,2021-09-14,przelew
44508,44508,1,2021-08-09,przelew
44509,44509,1,2021-10-15,gotówka
44510,44510,1,2021-10-28,przelew
44511,44511,1,2021-09-28,przelew
44512,44512,1,2021-06-10,przelew
44513,44513,1,2021-02-02,gotówka
44514,44514,1,2021-05-31,gotówka
44515,44515,1,2021-02-18,przelew
44516,44516,1,2021-09-03,przelew
44517,44517,1,2021-08-07,gotówka
44518,44518,1,2021-01-29,gotówka
44519,44519,1,2021-04-15,gotówka
44520,44520,1,2021-05-19,przelew
44521,44521,0,NULL,przelew
44522,44522,1,2021-08-23,gotówka
44523,44523,1,2021-05-04,gotówka
44524,44524,1,2021-01-19,gotówka
44525,44525,1,2021-02-15,gotówka
44526,44526,1,2021-08-28,przelew
44527,44527,1,2021-04-26,gotówka
44528,44528,1,2021-06-18,przelew
44529,44529,1,2021-09-08,przelew
44530,44530,1,2021-01-13,przelew
44531,44531,1,2021-03-02,przelew
44532,44532,1,2021-07-11,gotówka
44533,44533,1,2021-09-14,przelew
44534,44534,1,2021-08-08,przelew
44535,44535,1,2021-02-06,przelew
44536,44536,1,2021-05-15,przelew
44537,44537,1,2021-09-13,przelew
44538,44538,1,2021-05-16,przelew
44539,44539,1,2021-09-30,przelew
44540,44540,1,2021-03-10,przelew
44541,44541,1,2021-02-04,przelew
44542,44542,1,2021-04-08,przelew
44543,44543,1,2021-08-14,przelew
44544,44544,1,2021-06-02,przelew
44545,44545,1,2021-04-18,gotówka
44546,44546,1,2021-08-24,przelew
44547,44547,1,2021-04-21,przelew
44548,44548,1,2021-10-27,przelew
44549,44549,1,2021-03-31,gotówka
44550,44550,1,2021-08-02,przelew
44551,44551,1,2021-07-28,przelew
44552,44552,1,2021-04-28,przelew
44553,44553,1,2021-05-03,gotówka
44554,44554,1,2021-10-06,przelew
44555,44555,1,2021-01-09,przelew
44556,44556,1,2021-03-26,przelew
44557,44557,1,2021-01-20,przelew
44558,44558,1,2021-06-08,gotówka
44559,44559,1,2021-02-23,przelew
44560,44560,1,2021-08-15,gotówka
44561,44561,1,2021-10-03,gotówka
44562,44562,1,2021-03-18,przelew
44563,44563,1,2021-10-06,przelew
44564,44564,1,2021-02-26,przelew
44565,44565,1,2021-05-23,gotówka
44566,44566,1,2021-10-10,gotówka
44567,44567,1,2021-09-19,przelew
44568,44568,1,2021-04-24,przelew
44569,44569,1,2021-10-02,przelew
44570,44570,1,2021-01-22,przelew
44571,44571,1,2021-04-05,przelew
44572,44572,1,2021-01-10,przelew
44573,44573,1,2021-03-03,przelew
44574,44574,1,2021-04-11,przelew
44575,44575,1,2021-01-11,gotówka
