ID,PRZESYLKA_ID,DATA_DOSTARCZENIA
7281,7281,2021-08-16
7282,7282,2021-08-16
7283,7283,2021-08-16
7284,7284,2021-08-17
7285,7285,2021-07-24
7286,7286,2021-07-24
7287,7287,2021-07-25
7288,7288,2021-07-25
7289,7289,2021-02-10
7290,7290,2021-04-30
7291,7291,2021-05-01
7292,7292,2021-04-30
7293,7293,2021-04-30
7294,7294,2021-05-13
7295,7295,2021-02-10
7296,7296,2021-08-10
7297,7297,2021-04-25
7298,7298,2021-06-10
7299,7299,2021-04-24
7300,7300,2021-01-27
7301,7301,2021-01-27
7302,7302,2021-01-21
7303,7303,2021-02-25
7304,7304,2021-02-24
7305,7305,2021-10-13
7306,7306,2021-10-14
7307,7307,2021-10-13
7308,7308,2021-03-06
7309,7309,2021-02-21
7310,7310,2021-01-05
7311,7311,2021-07-29
7312,7312,2021-07-29
7313,7313,2021-07-29
7314,7314,2021-07-28
7315,7315,2021-09-24
7316,7316,2021-04-04
7317,7317,2021-08-04
7318,7318,2021-01-02
7319,7319,2021-02-20
7320,7320,2021-06-19
7321,7321,2021-06-20
7322,7322,2021-06-20
7323,7323,2021-06-20
7324,7324,2021-06-20
7325,7325,2021-06-19
7326,7326,2021-07-02
7327,7327,2021-07-02
7328,7328,2021-07-02
7329,7329,2021-08-11
7330,7330,2021-04-05
7331,7331,2021-04-10
7332,7332,2021-03-31
7333,7333,2021-07-27
7334,7334,2021-07-28
7335,7335,2021-07-27
7336,7336,2021-04-10
7337,7337,2021-04-09
7338,7338,2021-04-10
7339,7339,2021-04-10
7340,7340,2021-09-28
7341,7341,2021-03-12
7342,7342,2021-03-12
7343,7343,2021-03-12
7344,7344,2021-03-13
7345,7345,2021-05-28
7346,7346,2021-10-07
7347,7347,2021-10-06
7348,7348,2021-10-16
7349,7349,2021-07-10
7350,7350,2021-01-15
7351,7351,2021-09-28
7352,7352,2021-09-28
7353,7353,2021-07-03
7354,7354,2021-07-04
7355,7355,2021-07-04
7356,7356,2021-05-06
7357,7357,2021-03-12
7358,7358,2021-03-12
7359,7359,2021-03-12
7360,7360,2021-03-12
7361,7361,2021-03-27
7362,7362,2021-05-25
7363,7363,2021-05-26
7364,7364,2021-10-18
7365,7365,2021-02-27
7366,7366,2021-02-28
7367,7367,2021-08-13
7368,7368,2021-07-10
7369,7369,2021-07-10
7370,7370,2021-06-10
7371,7371,2021-06-10
7372,7372,2021-06-10
7373,7373,2021-06-10
7374,7374,2021-06-26
7375,7375,2021-06-27
7376,7376,2021-09-29
7377,7377,2021-01-22
7378,7378,2021-01-22
7379,7379,2021-01-22
7380,7380,2021-01-23
7381,7381,2021-03-07
7382,7382,2021-01-12
7383,7383,2021-01-13
7384,7384,2021-03-16
7385,7385,2021-03-16
7386,7386,2021-09-22
7387,7387,2021-01-25
7388,7388,2021-10-23
7389,7389,2021-10-24
7390,7390,2021-02-10
7391,7391,2021-02-10
7392,7392,2021-09-12
7393,7393,2021-07-12
7394,7394,2021-07-12
7395,7395,2021-04-30
7396,7396,2021-09-09
7397,7397,2021-06-26
7398,7398,2021-06-01
7399,7399,2021-06-01
7400,7400,2021-03-13
7401,7401,2021-09-20
7402,7402,2021-08-12
7403,7403,2021-06-06
7404,7404,2021-06-06
7405,7405,2021-06-06
7406,7406,2021-06-07
7407,7407,2021-10-01
7408,7408,2021-10-01
7409,7409,2021-10-01
7410,7410,2021-10-01
7411,7411,2021-03-20
7412,7412,2021-03-19
7413,7413,2021-03-19
7414,7414,2021-05-27
7415,7415,2021-05-26
7416,7416,2021-05-26
7417,7417,2021-05-26
7418,7418,2021-02-26
7419,7419,2021-07-15
7420,7420,2021-07-15
7421,7421,2021-07-15
7422,7422,2021-03-10
7423,7423,2021-01-27
7424,7424,2021-07-24
7425,7425,2021-05-15
7426,7426,2021-05-16
7427,7427,2021-05-08
7428,7428,2021-07-28
7429,7429,2021-07-29
7430,7430,2021-10-06
7431,7431,2021-02-12
7432,7432,2021-02-12
7433,7433,2021-02-12
7434,7434,2021-03-15
7435,7435,2021-07-14
7436,7436,2021-07-14
7437,7437,2021-03-07
7438,7438,2021-03-06
7439,7439,2021-03-07
7440,7440,2021-03-07
7441,7441,2021-01-26
7442,7442,2021-01-25
7443,7443,2021-01-26
7444,7444,2021-08-31
7445,7445,2021-02-18
7446,7446,2021-02-18
7447,7447,2021-02-17
7448,7448,2021-02-17
7449,7449,2021-04-04
7450,7450,2021-04-08
7451,7451,2021-08-04
7452,7452,2021-03-13
7453,7453,2021-10-10
7454,7454,2021-10-24
7455,7455,2021-09-20
7456,7456,2021-09-21
7457,7457,2021-08-30
7458,7458,2021-08-29
7459,7459,2021-08-29
7460,7460,2021-10-24
7461,7461,2021-10-24
7462,7462,2021-10-23
7463,7463,2021-03-14
7464,7464,2021-06-12
7465,7465,2021-01-10
7466,7466,2021-10-08
7467,7467,2021-08-05
7468,7468,2021-08-05
7469,7469,2021-08-10
7470,7470,2021-08-10
7471,7471,2021-05-01
7472,7472,2021-04-30
7473,7473,2021-04-30
7474,7474,2021-02-23
7475,7475,2021-04-24
7476,7476,2021-03-06
7477,7477,2021-03-06
7478,7478,2021-03-07
7479,7479,2021-03-22
7480,7480,2021-06-24
7481,7481,2021-07-05
7482,7482,2021-07-07
7483,7483,2021-04-08
7484,7484,2021-04-08
7485,7485,2021-07-26
7486,7486,2021-03-12
7487,7487,2021-06-24
7488,7488,2021-01-19
7489,7489,2021-01-19
7490,7490,2021-01-19
7491,7491,2021-01-19
7492,7492,2021-07-04
7493,7493,2021-07-05
7494,7494,2021-05-21
7495,7495,2021-05-21
7496,7496,2021-04-17
7497,7497,2021-04-16
7498,7498,2021-04-16
7499,7499,2021-10-03
7500,7500,2021-10-03
7501,7501,2021-10-04
7502,7502,2021-10-03
7503,7503,2021-06-02
7504,7504,2021-06-02
7505,7505,2021-06-01
7506,7506,2021-01-27
7507,7507,2021-05-21
7508,7508,2021-05-21
7509,7509,2021-05-20
7510,7510,2021-04-16
7511,7511,2021-05-12
7512,7512,2021-10-19
7513,7513,2021-10-18
7514,7514,2021-10-19
7515,7515,2021-09-24
7516,7516,2021-01-18
7517,7517,2021-02-12
7518,7518,2021-02-12
7519,7519,2021-06-22
7520,7520,2021-08-24
7521,7521,2021-03-09
7522,7522,2021-03-08
7523,7523,2021-02-03
7524,7524,2021-02-04
7525,7525,2021-04-18
7526,7526,2021-04-19
7527,7527,2021-04-18
7528,7528,2021-04-18
7529,7529,2021-04-26
7530,7530,2021-06-30
7531,7531,2021-06-15
7532,7532,2021-06-14
7533,7533,2021-06-14
7534,7534,2021-06-27
7535,7535,2021-10-01
7536,7536,2021-03-03
7537,7537,2021-03-03
7538,7538,2021-10-05
7539,7539,2021-03-07
7540,7540,2021-03-07
7541,7541,2021-05-16
7542,7542,2021-10-23
7543,7543,2021-07-15
7544,7544,2021-08-17
7545,7545,2021-03-14
7546,7546,2021-03-13
7547,7547,2021-03-14
7548,7548,2021-03-17
7549,7549,2021-08-05
7550,7550,2021-01-21
7551,7551,2021-08-20
7552,7552,2021-04-03
7553,7553,2021-04-03
7554,7554,2021-04-02
7555,7555,2021-10-22
7556,7556,2021-10-23
7557,7557,2021-10-22
7558,7558,2021-02-24
7559,7559,2021-06-28
7560,7560,2021-06-28
7561,7561,2021-01-22
7562,7562,2021-01-22
7563,7563,2021-01-22
7564,7564,2021-01-21
7565,7565,2021-01-23
7566,7566,2021-04-29
7567,7567,2021-04-30
7568,7568,2021-05-06
7569,7569,2021-09-18
7570,7570,2021-02-20
7571,7571,2021-02-19
7572,7572,2021-04-21
7573,7573,2021-06-10
7574,7574,2021-09-12
7575,7575,2021-06-27
7576,7576,2021-01-19
7577,7577,2021-05-15
7578,7578,2021-06-17
7579,7579,2021-06-16
7580,7580,2021-10-11
7581,7581,2021-08-22
7582,7582,2021-08-21
7583,7583,2021-08-17
7584,7584,2021-05-18
7585,7585,2021-05-19
7586,7586,2021-05-18
7587,7587,2021-09-26
7588,7588,2021-07-03
7589,7589,2021-07-03
7590,7590,2021-07-04
7591,7591,2021-09-30
7592,7592,2021-10-01
7593,7593,2021-09-30
7594,7594,2021-09-17
7595,7595,2021-09-17
7596,7596,2021-09-30
7597,7597,2021-05-14
7598,7598,2021-10-26
7599,7599,2021-06-03
7600,7600,2021-07-29
7601,7601,2021-03-07
7602,7602,2021-03-07
7603,7603,2021-03-06
7604,7604,2021-03-06
7605,7605,2021-02-05
7606,7606,2021-03-09
7607,7607,2021-08-28
7608,7608,2021-02-15
7609,7609,2021-02-15
7610,7610,2021-02-14
7611,7611,2021-08-09
7612,7612,2021-07-25
7613,7613,2021-07-24
7614,7614,2021-07-24
7615,7615,2021-07-25
7616,7616,2021-07-10
7617,7617,2021-07-10
7618,7618,2021-07-09
7619,7619,2021-07-09
7620,7620,2021-10-07
7621,7621,2021-10-07
7622,7622,2021-03-31
7623,7623,2021-08-14
7624,7624,2021-07-19
7625,7625,2021-07-20
7626,7626,2021-09-03
7627,7627,2021-10-18
7628,7628,2021-10-18
7629,7629,2021-10-18
7630,7630,2021-09-22
7631,7631,2021-03-29
7632,7632,2021-03-28
7633,7633,2021-07-31
7634,7634,2021-07-31
7635,7635,2021-08-01
7636,7636,2021-06-12
7637,7637,2021-06-12
7638,7638,2021-06-13
7639,7639,2021-07-19
7640,7640,2021-02-13
7641,7641,2021-02-13
7642,7642,2021-09-12
7643,7643,2021-09-11
7644,7644,2021-09-11
7645,7645,2021-09-12
7646,7646,2021-07-29
7647,7647,2021-07-28
7648,7648,2021-07-28
7649,7649,2021-01-09
7650,7650,2021-01-10
7651,7651,2021-01-09
7652,7652,2021-07-29
7653,7653,2021-10-22
7654,7654,2021-08-04
7655,7655,2021-08-03
7656,7656,2021-10-02
7657,7657,2021-10-03
7658,7658,2021-10-03
7659,7659,2021-10-02
7660,7660,2021-03-21
7661,7661,2021-09-24
7662,7662,2021-07-21
7663,7663,2021-07-21
7664,7664,2021-07-21
7665,7665,2021-07-22
7666,7666,2021-05-26
7667,7667,2021-07-30
7668,7668,2021-06-23
7669,7669,2021-06-24
7670,7670,2021-06-24
7671,7671,2021-09-24
7672,7672,2021-02-19
7673,7673,2021-07-22
7674,7674,2021-07-21
7675,7675,2021-07-21
7676,7676,2021-01-06
7677,7677,2021-03-09
7678,7678,2021-03-10
7679,7679,2021-03-09
7680,7680,2021-07-18
7681,7681,2021-06-27
7682,7682,2021-07-31
7683,7683,2021-08-08
7684,7684,2021-08-07
7685,7685,2021-08-07
7686,7686,2021-10-27
7687,7687,2021-09-30
7688,7688,2021-07-25
7689,7689,2021-07-24
7690,7690,2021-07-24
7691,7691,2021-01-05
7692,7692,2021-01-06
7693,7693,2021-05-29
7694,7694,2021-05-29
7695,7695,2021-05-29
7696,7696,2021-05-29
7697,7697,2021-03-20
7698,7698,2021-01-18
7699,7699,2021-06-30
7700,7700,2021-06-30
7701,7701,2021-07-01
7702,7702,2021-07-01
7703,7703,2021-02-21
7704,7704,2021-03-28
7705,7705,2021-01-27
7706,7706,2021-01-27
7707,7707,2021-01-28
7708,7708,2021-02-13
7709,7709,2021-07-09
7710,7710,2021-07-09
7711,7711,2021-07-09
7712,7712,2021-07-10
7713,7713,2021-03-03
7714,7714,2021-03-04
7715,7715,2021-03-04
7716,7716,2021-10-02
7717,7717,2021-10-02
7718,7718,2021-07-27
7719,7719,2021-07-28
7720,7720,2021-07-27
7721,7721,2021-07-06
7722,7722,2021-03-09
7723,7723,2021-03-08
7724,7724,2021-01-02
7725,7725,2021-06-26
7726,7726,2021-06-21
7727,7727,2021-06-22
7728,7728,2021-06-21
7729,7729,2021-05-05
7730,7730,2021-04-09
7731,7731,2021-04-09
7732,7732,2021-08-20
7733,7733,2021-04-18
7734,7734,2021-04-19
7735,7735,2021-03-17
7736,7736,2021-03-17
7737,7737,2021-03-18
7738,7738,2021-03-18
7739,7739,2021-03-28
7740,7740,2021-03-29
7741,7741,2021-03-28
7742,7742,2021-04-11
7743,7743,2021-04-11
7744,7744,2021-08-12
7745,7745,2021-08-11
7746,7746,2021-08-11
7747,7747,2021-02-08
7748,7748,2021-03-22
7749,7749,2021-03-22
7750,7750,2021-03-21
7751,7751,2021-10-22
7752,7752,2021-08-18
7753,7753,2021-04-04
7754,7754,2021-04-04
7755,7755,2021-04-04
7756,7756,2021-04-30
7757,7757,2021-05-08
7758,7758,2021-05-08
7759,7759,2021-04-04
7760,7760,2021-08-01
7761,7761,2021-06-24
7762,7762,2021-01-26
7763,7763,2021-04-30
7764,7764,2021-04-29
7765,7765,2021-05-24
7766,7766,2021-05-23
7767,7767,2021-05-23
7768,7768,2021-02-03
7769,7769,2021-02-02
7770,7770,2021-02-02
7771,7771,2021-10-06
7772,7772,2021-06-07
7773,7773,2021-06-08
7774,7774,2021-08-24
7775,7775,2021-01-04
7776,7776,2021-10-31
7777,7777,2021-10-30
7778,7778,2021-10-30
7779,7779,2021-07-22
7780,7780,2021-08-29
7781,7781,2021-04-06
7782,7782,2021-05-06
7783,7783,2021-06-27
7784,7784,2021-02-09
7785,7785,2021-06-07
7786,7786,2021-06-06
7787,7787,2021-06-14
7788,7788,2021-07-27
7789,7789,2021-07-27
7790,7790,2021-07-27
7791,7791,2021-07-27
7792,7792,2021-04-22
7793,7793,2021-09-14
7794,7794,2021-02-09
7795,7795,2021-09-18
7796,7796,2021-01-08
7797,7797,2021-01-08
7798,7798,2021-01-09
7799,7799,2021-01-08
7800,7800,2021-04-05
7801,7801,2021-09-02
7802,7802,2021-04-25
7803,7803,2021-10-04
7804,7804,2021-10-03
7805,7805,2021-10-04
7806,7806,2021-10-31
7807,7807,2021-10-04
7808,7808,2021-04-23
7809,7809,2021-08-20
7810,7810,2021-03-26
7811,7811,2021-03-14
7812,7812,2021-03-13
7813,7813,2021-03-14
7814,7814,2021-03-13
7815,7815,2021-04-17
7816,7816,2021-02-23
7817,7817,2021-02-24
7818,7818,2021-02-23
7819,7819,2021-10-11
7820,7820,2021-10-11
7821,7821,2021-02-13
7822,7822,2021-07-27
7823,7823,2021-05-19
7824,7824,2021-05-19
7825,7825,2021-05-20
7826,7826,2021-05-20
7827,7827,2021-07-11
7828,7828,2021-07-17
7829,7829,2021-07-18
7830,7830,2021-08-14
7831,7831,2021-07-31
7832,7832,2021-07-31
7833,7833,2021-08-01
7834,7834,2021-04-03
7835,7835,2021-05-18
7836,7836,2021-04-11
7837,7837,2021-08-27
7838,7838,2021-08-28
7839,7839,2021-07-15
7840,7840,2021-09-22
7841,7841,2021-03-06
7842,7842,2021-03-07
7843,7843,2021-03-07
7844,7844,2021-03-07
7845,7845,2021-06-06
7846,7846,2021-06-13
7847,7847,2021-06-13
7848,7848,2021-06-13
7849,7849,2021-06-14
7850,7850,2021-01-30
7851,7851,2021-01-30
7852,7852,2021-09-10
7853,7853,2021-02-03
7854,7854,2021-02-03
7855,7855,2021-02-04
7856,7856,2021-06-06
7857,7857,2021-10-12
7858,7858,2021-10-11
7859,7859,2021-10-12
7860,7860,2021-10-12
7861,7861,2021-01-06
7862,7862,2021-09-30
7863,7863,2021-04-17
7864,7864,2021-06-05
7865,7865,2021-08-22
7866,7866,2021-08-23
7867,7867,2021-08-23
7868,7868,2021-01-18
7869,7869,2021-06-10
7870,7870,2021-01-31
7871,7871,2021-09-04
7872,7872,2021-01-28
7873,7873,2021-01-28
7874,7874,2021-09-27
7875,7875,2021-03-30
7876,7876,2021-08-17
7877,7877,2021-08-18
7878,7878,2021-08-22
7879,7879,2021-08-22
7880,7880,2021-02-11
7881,7881,2021-06-28
7882,7882,2021-02-13
7883,7883,2021-10-24
7884,7884,2021-05-18
7885,7885,2021-05-23
7886,7886,2021-08-22
7887,7887,2021-02-02
7888,7888,2021-08-26
7889,7889,2021-08-25
7890,7890,2021-08-26
7891,7891,2021-01-03
7892,7892,2021-10-15
7893,7893,2021-10-15
7894,7894,2021-02-19
7895,7895,2021-07-08
7896,7896,2021-07-08
7897,7897,2021-07-08
7898,7898,2021-07-07
7899,7899,2021-05-19
7900,7900,2021-05-20
7901,7901,2021-05-20
7902,7902,2021-04-03
7903,7903,2021-04-03
7904,7904,2021-08-05
7905,7905,2021-08-06
7906,7906,2021-01-23
7907,7907,2021-04-08
7908,7908,2021-03-12
7909,7909,2021-01-21
7910,7910,2021-06-21
7911,7911,2021-06-21
7912,7912,2021-10-03
7913,7913,2021-10-02
7914,7914,2021-10-03
7915,7915,2021-06-03
7916,7916,2021-10-11
7917,7917,2021-10-12
7918,7918,2021-10-11
7919,7919,2021-08-23
7920,7920,2021-04-26
7921,7921,2021-04-26
7922,7922,2021-04-27
7923,7923,2021-06-16
7924,7924,2021-06-16
7925,7925,2021-06-15
7926,7926,2021-02-03
7927,7927,2021-02-03
7928,7928,2021-02-02
7929,7929,2021-10-26
7930,7930,2021-10-27
7931,7931,2021-10-26
7932,7932,2021-10-27
7933,7933,2021-05-25
7934,7934,2021-05-26
7935,7935,2021-10-15
7936,7936,2021-08-02
7937,7937,2021-08-01
7938,7938,2021-08-02
7939,7939,2021-01-24
7940,7940,2021-01-25
7941,7941,2021-08-01
7942,7942,2021-06-11
7943,7943,2021-06-10
7944,7944,2021-04-07
7945,7945,2021-05-24
7946,7946,2021-05-25
7947,7947,2021-05-24
7948,7948,2021-08-17
7949,7949,2021-02-14
7950,7950,2021-09-12
7951,7951,2021-09-12
7952,7952,2021-09-13
7953,7953,2021-06-20
7954,7954,2021-06-19
7955,7955,2021-06-19
7956,7956,2021-02-20
7957,7957,2021-02-21
7958,7958,2021-02-20
7959,7959,2021-04-03
7960,7960,2021-04-03
7961,7961,2021-04-04
7962,7962,2021-04-04
7963,7963,2021-06-03
7964,7964,2021-04-02
7965,7965,2021-04-02
7966,7966,2021-04-25
7967,7967,2021-02-11
7968,7968,2021-02-11
7969,7969,2021-02-12
7970,7970,2021-03-21
7971,7971,2021-06-02
7972,7972,2021-06-03
7973,7973,2021-06-03
7974,7974,2021-06-21
7975,7975,2021-07-05
7976,7976,2021-06-26
7977,7977,2021-03-14
7978,7978,2021-03-29
7979,7979,2021-07-22
7980,7980,2021-07-22
7981,7981,2021-03-26
7982,7982,2021-03-27
7983,7983,2021-03-26
7984,7984,2021-03-26
7985,7985,2021-03-16
7986,7986,2021-01-08
7987,7987,2021-01-07
7988,7988,2021-10-15
7989,7989,2021-10-14
7990,7990,2021-10-10
7991,7991,2021-01-17
7992,7992,2021-08-05
7993,7993,2021-08-06
7994,7994,2021-08-06
7995,7995,2021-01-08
7996,7996,2021-01-08
7997,7997,2021-01-08
7998,7998,2021-05-31
7999,7999,2021-09-13
8000,8000,2021-07-12
8001,8001,2021-03-08
8002,8002,2021-01-02
8003,8003,2021-05-28
8004,8004,2021-02-06
8005,8005,2021-02-05
8006,8006,2021-02-05
8007,8007,2021-04-28
8008,8008,2021-04-29
8009,8009,2021-08-13
8010,8010,2021-08-14
8011,8011,2021-08-13
8012,8012,2021-08-14
8013,8013,2021-08-13
8014,8014,2021-09-09
8015,8015,2021-09-18
8016,8016,2021-09-19
8017,8017,2021-09-18
8018,8018,2021-04-13
8019,8019,2021-06-26
8020,8020,2021-01-17
8021,8021,2021-01-17
8022,8022,2021-06-22
8023,8023,2021-10-24
8024,8024,2021-06-03
8025,8025,2021-06-03
8026,8026,2021-10-21
8027,8027,2021-10-21
8028,8028,2021-08-10
8029,8029,2021-02-10
8030,8030,2021-02-11
8031,8031,2021-05-19
8032,8032,2021-01-05
8033,8033,2021-04-26
8034,8034,2021-08-20
8035,8035,2021-02-03
8036,8036,2021-08-29
8037,8037,2021-01-10
8038,8038,2021-10-28
8039,8039,2021-10-29
8040,8040,2021-10-28
8041,8041,2021-02-15
8042,8042,2021-02-14
8043,8043,2021-08-21
8044,8044,2021-01-17
8045,8045,2021-01-18
8046,8046,2021-01-17
8047,8047,2021-01-25
8048,8048,2021-08-30
8049,8049,2021-09-22
8050,8050,2021-09-21
8051,8051,2021-01-13
8052,8052,2021-06-02
8053,8053,2021-06-02
8054,8054,2021-01-12
8055,8055,2021-09-05
8056,8056,2021-09-05
8057,8057,2021-06-11
8058,8058,2021-05-15
8059,8059,2021-08-20
8060,8060,2021-08-21
8061,8061,2021-08-21
8062,8062,2021-08-21
8063,8063,2021-07-07
8064,8064,2021-07-07
8065,8065,2021-07-06
8066,8066,2021-08-16
8067,8067,2021-04-14
8068,8068,2021-09-20
8069,8069,2021-09-20
8070,8070,2021-05-14
8071,8071,2021-06-08
8072,8072,2021-01-04
8073,8073,2021-01-04
8074,8074,2021-01-03
8075,8075,2021-01-12
8076,8076,2021-09-02
8077,8077,2021-10-18
8078,8078,2021-05-12
8079,8079,2021-03-30
8080,8080,2021-03-30
8081,8081,2021-08-11
8082,8082,2021-08-12
8083,8083,2021-04-15
8084,8084,2021-04-15
8085,8085,2021-03-08
8086,8086,2021-03-09
8087,8087,2021-04-19
8088,8088,2021-01-22
8089,8089,2021-04-01
8090,8090,2021-08-02
8091,8091,2021-08-02
8092,8092,2021-08-02
8093,8093,2021-05-01
8094,8094,2021-05-02
8095,8095,2021-08-26
8096,8096,2021-08-25
8097,8097,2021-07-27
8098,8098,2021-06-01
8099,8099,2021-10-14
8100,8100,2021-10-14
8101,8101,2021-10-14
8102,8102,2021-05-31
8103,8103,2021-05-11
8104,8104,2021-05-12
8105,8105,2021-10-18
8106,8106,2021-08-08
8107,8107,2021-08-08
8108,8108,2021-02-11
8109,8109,2021-02-11
8110,8110,2021-02-11
8111,8111,2021-06-04
8112,8112,2021-06-04
8113,8113,2021-05-10
8114,8114,2021-05-10
8115,8115,2021-03-21
8116,8116,2021-03-21
8117,8117,2021-03-21
8118,8118,2021-08-08
8119,8119,2021-08-09
8120,8120,2021-08-08
8121,8121,2021-08-09
8122,8122,2021-02-24
8123,8123,2021-10-21
8124,8124,2021-08-28
8125,8125,2021-04-05
8126,8126,2021-09-21
8127,8127,2021-09-20
8128,8128,2021-09-20
8129,8129,2021-10-04
8130,8130,2021-01-03
8131,8131,2021-07-10
8132,8132,2021-05-11
8133,8133,2021-09-18
8134,8134,2021-09-13
8135,8135,2021-09-13
8136,8136,2021-09-14
8137,8137,2021-09-13
8138,8138,2021-04-07
8139,8139,2021-04-07
8140,8140,2021-07-08
8141,8141,2021-01-21
8142,8142,2021-01-22
8143,8143,2021-01-21
8144,8144,2021-08-13
8145,8145,2021-05-05
8146,8146,2021-04-15
8147,8147,2021-02-27
8148,8148,2021-02-27
8149,8149,2021-02-27
8150,8150,2021-07-06
8151,8151,2021-05-16
8152,8152,2021-05-09
8153,8153,2021-05-10
8154,8154,2021-05-09
8155,8155,2021-06-03
8156,8156,2021-06-04
8157,8157,2021-02-19
8158,8158,2021-07-31
8159,8159,2021-08-01
8160,8160,2021-07-31
8161,8161,2021-08-31
8162,8162,2021-04-22
8163,8163,2021-06-15
8164,8164,2021-06-02
8165,8165,2021-10-10
8166,8166,2021-10-10
8167,8167,2021-10-10
8168,8168,2021-02-20
8169,8169,2021-07-26
8170,8170,2021-07-10
8171,8171,2021-04-28
8172,8172,2021-04-09
8173,8173,2021-03-28
8174,8174,2021-06-29
8175,8175,2021-06-30
8176,8176,2021-03-15
8177,8177,2021-09-29
8178,8178,2021-09-30
8179,8179,2021-06-23
8180,8180,2021-01-13
8181,8181,2021-01-13
8182,8182,2021-01-13
8183,8183,2021-08-17
8184,8184,2021-10-28
8185,8185,2021-10-27
8186,8186,2021-04-22
8187,8187,2021-09-18
8188,8188,2021-09-19
8189,8189,2021-09-19
8190,8190,2021-10-02
8191,8191,2021-04-26
8192,8192,2021-08-27
8193,8193,2021-08-27
8194,8194,2021-08-27
8195,8195,2021-06-29
8196,8196,2021-06-28
8197,8197,2021-04-26
8198,8198,2021-04-26
8199,8199,2021-04-25
8200,8200,2021-04-26
8201,8201,2021-07-12
8202,8202,2021-09-27
8203,8203,2021-02-27
8204,8204,2021-01-24
8205,8205,2021-05-16
8206,8206,2021-10-15
8207,8207,2021-01-27
8208,8208,2021-06-10
8209,8209,2021-06-09
8210,8210,2021-06-09
8211,8211,2021-04-20
8212,8212,2021-04-19
8213,8213,2021-04-19
8214,8214,2021-04-19
8215,8215,2021-03-25
8216,8216,2021-04-21
8217,8217,2021-02-12
8218,8218,2021-06-04
8219,8219,2021-01-25
8220,8220,2021-02-14
8221,8221,2021-01-21
8222,8222,2021-01-20
8223,8223,2021-05-22
8224,8224,2021-01-26
8225,8225,2021-07-17
8226,8226,2021-01-30
8227,8227,2021-01-29
8228,8228,2021-06-13
8229,8229,2021-06-14
8230,8230,2021-06-14
8231,8231,2021-06-14
8232,8232,2021-06-04
8233,8233,2021-06-03
8234,8234,2021-06-03
8235,8235,2021-06-04
8236,8236,2021-10-26
8237,8237,2021-06-01
8238,8238,2021-06-01
8239,8239,2021-10-18
8240,8240,2021-01-30
8241,8241,2021-03-07
8242,8242,2021-10-04
8243,8243,2021-10-03
8244,8244,2021-06-10
8245,8245,2021-06-10
8246,8246,2021-06-09
8247,8247,2021-06-10
8248,8248,2021-08-18
8249,8249,2021-08-17
8250,8250,2021-04-13
8251,8251,2021-04-14
8252,8252,2021-04-16
8253,8253,2021-04-16
8254,8254,2021-06-01
8255,8255,2021-01-20
8256,8256,2021-03-12
8257,8257,2021-09-29
8258,8258,2021-02-21
8259,8259,2021-02-21
8260,8260,2021-02-22
8261,8261,2021-07-05
8262,8262,2021-09-10
8263,8263,2021-05-06
8264,8264,2021-05-06
8265,8265,2021-05-07
8266,8266,2021-06-21
8267,8267,2021-06-10
8268,8268,2021-06-26
8269,8269,2021-06-25
8270,8270,2021-06-26
8271,8271,2021-04-19
8272,8272,2021-04-19
8273,8273,2021-04-20
8274,8274,2021-03-14
8275,8275,2021-06-04
8276,8276,2021-02-03
8277,8277,2021-09-22
8278,8278,2021-04-16
8279,8279,2021-07-26
8280,8280,2021-02-22
8281,8281,2021-02-23
8282,8282,2021-08-21
8283,8283,2021-08-20
8284,8284,2021-06-07
8285,8285,2021-10-23
8286,8286,2021-07-29
8287,8287,2021-01-10
8288,8288,2021-03-03
8289,8289,2021-09-05
8290,8290,2021-09-30
8291,8291,2021-09-30
8292,8292,2021-10-01
8293,8293,2021-08-23
8294,8294,2021-08-23
8295,8295,2021-08-23
8296,8296,2021-08-24
8297,8297,2021-07-31
8298,8298,2021-08-01
8299,8299,2021-03-22
8300,8300,2021-10-12
8301,8301,2021-01-21
8302,8302,2021-03-10
8303,8303,2021-06-07
8304,8304,2021-06-07
8305,8305,2021-06-08
8306,8306,2021-06-08
8307,8307,2021-05-24
8308,8308,2021-05-23
8309,8309,2021-05-23
8310,8310,2021-04-07
8311,8311,2021-04-08
8312,8312,2021-02-20
8313,8313,2021-03-18
8314,8314,2021-07-07
8315,8315,2021-09-19
8316,8316,2021-09-28
8317,8317,2021-06-08
8318,8318,2021-06-09
8319,8319,2021-06-08
8320,8320,2021-02-20
8321,8321,2021-09-10
8322,8322,2021-09-21
8323,8323,2021-09-20
8324,8324,2021-09-21
8325,8325,2021-10-17
8326,8326,2021-02-23
8327,8327,2021-02-23
8328,8328,2021-02-23
8329,8329,2021-10-16
8330,8330,2021-10-15
8331,8331,2021-10-15
8332,8332,2021-07-09
8333,8333,2021-01-24
8334,8334,2021-09-19
8335,8335,2021-05-13
8336,8336,2021-01-03
8337,8337,2021-01-03
8338,8338,2021-05-17
8339,8339,2021-02-19
8340,8340,2021-02-18
8341,8341,2021-02-19
8342,8342,2021-01-04
8343,8343,2021-04-07
8344,8344,2021-04-07
8345,8345,2021-04-07
8346,8346,2021-04-06
8347,8347,2021-04-06
8348,8348,2021-04-06
8349,8349,2021-04-06
8350,8350,2021-04-05
8351,8351,2021-04-23
8352,8352,2021-04-23
8353,8353,2021-04-23
8354,8354,2021-02-20
