ID,ZLECENIE_ID,ADRESAT_ID,RODZAJ_PRZESYLKI,WYMIAR_X,WYMIAR_Y,WYMIAR_Z,WAGA,DATA_NADANIA
9081,5113,4095,paczka,45,56,7,40824,2021-04-21
9082,5114,126,paleta,40,94,45,65494,2021-06-13
9083,5115,1785,paczka,67,87,83,10814,2021-05-31
9084,5116,3276,paleta,69,37,90,100355,2021-09-17
9085,5117,4242,list,46,30,11,834,2021-10-08
9086,5117,1329,list,35,45,8,63,2021-10-08
9087,5117,1966,paleta,77,67,39,55600,2021-10-08
9088,5117,2498,list,33,42,13,531,2021-10-08
9089,5118,3373,paczka,68,64,2,21745,2021-02-18
9090,5119,3807,paleta,42,28,39,184164,2021-07-25
9091,5120,604,paleta,57,30,28,170440,2021-07-08
9092,5121,2835,list,41,25,8,752,2021-04-26
9093,5122,2530,paczka,68,39,20,15824,2021-04-07
9094,5123,4476,list,49,24,3,410,2021-03-26
9095,5124,3487,paleta,56,63,97,138005,2021-06-28
9096,5124,2576,paleta,95,99,53,82566,2021-06-28
9097,5124,1275,paczka,7,42,67,12215,2021-06-28
9098,5125,1262,paleta,67,42,75,42502,2021-03-13
9099,5126,735,paleta,76,99,57,182645,2021-09-28
9100,5126,3036,paczka,62,72,29,47009,2021-09-28
9101,5127,2034,paczka,72,31,98,33010,2021-06-21
9102,5128,3597,paleta,86,61,30,110469,2021-01-12
9103,5128,2651,paleta,39,39,27,130793,2021-01-12
9104,5128,775,list,31,42,4,727,2021-01-12
9105,5128,4357,paleta,21,93,98,187465,2021-01-12
9106,5129,1573,paleta,53,92,24,27388,2021-08-15
9107,5130,875,list,15,25,13,421,2021-10-26
9108,5130,3386,list,23,30,6,678,2021-10-26
9109,5131,2789,list,31,48,6,746,2021-03-24
9110,5132,3773,list,49,49,16,782,2021-04-21
9111,5133,459,list,32,16,1,39,2021-09-17
9112,5133,1197,list,15,33,4,182,2021-09-17
9113,5133,1564,paczka,69,62,61,45154,2021-09-17
9114,5134,1433,paczka,48,51,72,27662,2021-07-23
9115,5135,1657,list,30,7,13,788,2021-10-01
9116,5136,909,paczka,48,80,24,1204,2021-04-25
9117,5137,485,paczka,69,51,80,32734,2021-08-25
9118,5137,303,list,49,22,2,921,2021-08-25
9119,5137,902,paczka,41,86,3,42719,2021-08-25
9120,5138,3300,list,5,38,13,345,2021-06-27
9121,5138,3663,paleta,81,24,34,84615,2021-06-27
9122,5139,2439,paleta,95,65,22,106825,2021-04-24
9123,5139,317,paczka,69,51,90,48657,2021-04-24
9124,5139,736,paczka,57,56,36,11438,2021-04-24
9125,5139,460,paleta,39,98,22,127057,2021-04-24
9126,5140,242,list,15,14,10,453,2021-07-11
9127,5141,1383,paczka,34,24,16,41495,2021-09-25
9128,5142,1536,list,25,36,19,64,2021-02-25
9129,5143,1506,list,42,19,3,837,2021-01-22
9130,5144,315,list,23,47,14,536,2021-05-14
9131,5145,4556,paleta,60,27,30,151746,2021-10-14
9132,5146,2273,paczka,69,11,23,48434,2021-01-26
9133,5147,1887,paleta,40,70,46,185730,2021-06-08
9134,5147,4180,list,38,18,3,17,2021-06-08
9135,5147,384,paczka,87,60,34,33198,2021-06-08
9136,5148,4521,paczka,16,23,77,12012,2021-04-18
9137,5148,913,paczka,88,79,3,1705,2021-04-18
9138,5148,695,paczka,89,33,42,14615,2021-04-18
9139,5148,4893,list,21,5,18,903,2021-04-18
9140,5149,2251,paczka,29,98,31,37161,2021-03-24
9141,5150,1836,paleta,57,78,50,35822,2021-04-19
9142,5151,2125,list,43,27,15,786,2021-02-11
9143,5152,3814,list,16,6,15,698,2021-06-02
9144,5153,1561,paleta,44,99,78,117548,2021-01-23
9145,5154,3235,list,36,14,8,79,2021-02-12
9146,5155,4672,list,28,48,11,193,2021-01-19
9147,5155,4117,paleta,74,70,72,34625,2021-01-19
9148,5156,1014,paleta,95,32,47,46340,2021-05-21
9149,5157,1831,list,48,22,13,100,2021-01-25
9150,5158,4156,paleta,49,91,49,27638,2021-07-16
9151,5159,4741,paleta,55,66,75,29384,2021-01-28
9152,5159,1979,paleta,51,63,37,70944,2021-01-28
9153,5160,1124,paczka,38,54,27,43417,2021-06-12
9154,5160,1182,paczka,26,73,59,19525,2021-06-12
9155,5160,1636,list,25,8,13,103,2021-06-12
9156,5160,2054,paczka,72,90,16,3873,2021-06-12
9157,5161,3488,list,20,49,1,426,2021-06-02
9158,5161,4947,paczka,19,48,93,45058,2021-06-02
9159,5161,3429,list,28,33,16,253,2021-06-02
9160,5161,84,paczka,24,23,79,15606,2021-06-02
9161,5162,1133,list,5,14,7,950,2021-10-25
9162,5163,1387,paleta,56,56,46,26882,2021-05-29
9163,5164,2489,paczka,41,84,75,23671,2021-05-31
9164,5164,4273,paleta,90,79,99,89171,2021-05-31
9165,5164,2033,paczka,67,60,80,38378,2021-05-31
9166,5165,2854,paczka,63,27,69,21779,2021-10-16
9167,5166,1901,list,37,23,13,250,2021-01-29
9168,5167,4357,paleta,94,83,66,176891,2021-03-05
9169,5168,2680,paczka,33,17,10,42860,2021-10-02
9170,5168,4431,list,26,40,15,235,2021-10-02
9171,5168,986,paleta,43,85,75,84857,2021-10-02
9172,5169,2,paleta,53,79,50,25978,2021-06-08
9173,5169,1786,list,49,14,14,60,2021-06-08
9174,5169,3657,paleta,84,94,60,36973,2021-06-08
9175,5169,216,list,11,25,4,102,2021-06-08
9176,5170,3750,paczka,40,69,63,4801,2021-08-16
9177,5170,165,paczka,72,21,90,16478,2021-08-16
9178,5170,1880,list,42,27,17,574,2021-08-16
9179,5171,1468,paczka,61,25,27,6379,2021-04-12
9180,5171,1898,list,12,21,16,222,2021-04-12
9181,5171,3348,paczka,64,80,42,19600,2021-04-12
9182,5172,3989,paleta,38,54,88,69425,2021-04-15
9183,5172,3188,paczka,27,54,74,6647,2021-04-15
9184,5173,23,paleta,21,55,31,135706,2021-05-31
9185,5174,2405,list,29,18,6,320,2021-01-18
9186,5175,4420,paleta,76,32,58,39987,2021-03-11
9187,5175,3982,paczka,82,48,90,45911,2021-03-11
9188,5176,3292,paczka,98,77,69,32573,2021-09-27
9189,5177,1283,paleta,72,43,52,70287,2021-02-20
9190,5177,4445,list,40,14,11,397,2021-02-20
9191,5177,4048,list,23,36,1,10,2021-02-20
9192,5177,13,list,20,45,8,991,2021-02-20
9193,5178,563,list,23,22,8,733,2021-10-08
9194,5179,1442,list,30,12,17,750,2021-07-04
9195,5180,3703,paleta,79,42,52,166855,2021-09-09
9196,5181,4932,paleta,26,56,47,129830,2021-05-05
9197,5181,1368,paleta,26,63,43,54778,2021-05-05
9198,5181,4928,list,14,15,11,786,2021-05-05
9199,5182,747,paczka,95,37,73,19350,2021-06-20
9200,5183,3907,paczka,17,22,14,2296,2021-06-09
9201,5184,576,paleta,38,65,49,122306,2021-06-24
9202,5184,779,list,13,21,4,581,2021-06-24
9203,5184,1012,paczka,64,42,28,36336,2021-06-24
9204,5184,4996,paczka,29,85,29,15137,2021-06-24
9205,5185,4534,paczka,83,62,61,33529,2021-04-18
9206,5185,4056,paczka,39,50,89,15579,2021-04-18
9207,5185,4004,list,6,27,6,145,2021-04-18
9208,5186,4780,paleta,23,68,72,43857,2021-03-12
9209,5187,2587,paleta,50,64,35,28376,2021-06-02
9210,5188,1690,paczka,63,6,74,8393,2021-02-01
9211,5189,665,list,19,37,7,565,2021-09-20
9212,5190,1371,paleta,34,56,40,173917,2021-04-15
9213,5191,2998,list,48,16,16,610,2021-07-24
9214,5192,3905,paleta,88,67,72,171689,2021-02-21
9215,5192,2935,paleta,37,85,57,55554,2021-02-21
9216,5193,2365,list,26,34,3,8,2021-08-19
9217,5193,4124,paleta,81,80,66,167155,2021-08-19
9218,5193,4612,list,34,26,12,870,2021-08-19
9219,5194,3897,paleta,73,52,20,101092,2021-06-06
9220,5195,115,paczka,85,92,69,43173,2021-10-21
9221,5196,2051,list,7,20,5,552,2021-07-27
9222,5197,1850,list,22,11,10,814,2021-01-08
9223,5198,3451,paczka,77,23,91,40221,2021-03-02
9224,5199,3483,paleta,67,77,21,96080,2021-09-03
9225,5200,768,paczka,30,8,78,2310,2021-09-29
9226,5200,487,paczka,91,55,48,48670,2021-09-29
9227,5200,736,paczka,80,55,6,40451,2021-09-29
9228,5201,1019,paczka,60,85,90,7108,2021-08-22
9229,5201,12,paczka,15,13,84,17662,2021-08-22
9230,5201,4559,paleta,85,33,39,95762,2021-08-22
9231,5201,3737,paleta,54,49,61,49459,2021-08-22
9232,5202,1745,paleta,49,28,59,39277,2021-07-30
9233,5202,3341,paczka,15,98,63,20245,2021-07-30
9234,5203,3013,paczka,17,46,37,39357,2021-03-21
9235,5204,488,list,10,33,17,13,2021-10-11
9236,5205,4768,paczka,45,69,43,16330,2021-01-20
9237,5206,2393,paleta,84,60,30,118597,2021-03-08
9238,5207,2402,paczka,20,35,18,13392,2021-06-06
9239,5207,4038,paczka,53,5,65,8068,2021-06-06
9240,5207,610,paczka,49,83,60,48094,2021-06-06
9241,5207,2866,list,49,27,16,280,2021-06-06
9242,5208,53,paleta,48,30,38,32493,2021-05-22
9243,5208,313,list,26,32,11,576,2021-05-22
9244,5208,2217,list,36,48,6,993,2021-05-22
9245,5209,465,paleta,32,79,71,142052,2021-04-06
9246,5209,2462,paleta,32,89,51,38092,2021-04-06
9247,5210,2805,paleta,69,95,21,144425,2021-02-18
9248,5211,643,paczka,33,99,43,6725,2021-03-17
9249,5212,4081,paleta,41,81,64,183813,2021-07-05
9250,5213,4726,list,32,39,2,381,2021-09-18
9251,5214,3911,paleta,37,57,88,52519,2021-09-26
9252,5215,4167,paleta,70,24,53,32302,2021-06-07
9253,5215,2613,list,13,12,11,506,2021-06-07
9254,5215,4884,list,19,28,15,145,2021-06-07
9255,5215,159,list,48,41,17,261,2021-06-07
9256,5216,4391,paleta,41,91,57,88842,2021-02-18
9257,5217,3521,paleta,67,85,54,31405,2021-09-08
9258,5218,1772,paleta,97,24,31,65665,2021-09-19
9259,5218,998,paczka,27,75,26,22985,2021-09-19
9260,5218,4244,paleta,30,28,61,84950,2021-09-19
9261,5218,351,list,45,6,14,951,2021-09-19
9262,5219,2340,list,25,10,1,711,2021-10-15
9263,5220,2292,paczka,78,36,64,17942,2021-02-22
9264,5220,1286,paleta,60,93,40,121405,2021-02-22
9265,5220,438,paleta,80,94,70,40413,2021-02-22
9266,5220,2521,list,16,40,4,432,2021-02-22
9267,5221,3090,list,45,40,15,305,2021-04-11
9268,5222,1907,list,26,33,6,913,2021-10-14
9269,5222,3067,list,27,29,11,633,2021-10-14
9270,5222,181,paleta,79,44,41,198392,2021-10-14
9271,5223,2741,paczka,51,52,38,6647,2021-07-07
9272,5224,3545,paleta,83,71,48,178972,2021-01-23
9273,5225,1576,paleta,93,29,83,66468,2021-09-18
9274,5226,3618,list,23,20,8,155,2021-05-11
9275,5227,3913,paczka,68,82,15,41258,2021-01-02
9276,5227,1869,paczka,51,54,52,5149,2021-01-02
9277,5228,3527,paleta,30,89,71,118767,2021-05-16
9278,5229,3133,paczka,54,33,57,20277,2021-02-17
9279,5229,3182,paleta,94,96,93,66049,2021-02-17
9280,5229,2833,paleta,29,71,84,114180,2021-02-17
9281,5230,1217,paczka,93,96,13,34688,2021-01-02
9282,5230,1048,paczka,6,22,33,19573,2021-01-02
9283,5231,3207,paczka,43,79,49,28700,2021-04-05
9284,5231,4533,paczka,87,37,56,2856,2021-04-05
9285,5231,3224,list,43,6,11,666,2021-04-05
9286,5232,1783,paleta,49,94,80,123441,2021-04-04
9287,5232,4623,paczka,74,91,19,33061,2021-04-04
9288,5232,1216,paczka,5,37,27,24997,2021-04-04
9289,5233,3381,paleta,49,21,57,42169,2021-04-04
9290,5233,1473,paczka,12,80,43,23123,2021-04-04
9291,5233,1261,paczka,46,5,55,2861,2021-04-04
9292,5234,1746,paleta,95,78,59,122445,2021-04-21
9293,5234,3706,paczka,44,71,63,18497,2021-04-21
9294,5234,3096,list,24,6,7,20,2021-04-21
9295,5234,2896,paleta,87,82,21,45148,2021-04-21
9296,5235,1810,list,10,7,3,868,2021-02-18
9297,5236,4796,list,18,20,3,171,2021-08-27
9298,5236,4975,paleta,32,41,21,199204,2021-08-27
9299,5237,803,paleta,39,79,53,87526,2021-06-02
9300,5238,1228,paczka,94,86,82,11085,2021-02-11
9301,5239,983,list,6,9,17,200,2021-10-01
9302,5240,3146,list,47,46,13,871,2021-05-28
9303,5241,716,paleta,43,66,60,167517,2021-04-18
9304,5241,1576,list,10,47,9,24,2021-04-18
9305,5241,1900,list,41,40,19,584,2021-04-18
9306,5241,494,list,17,11,2,40,2021-04-18
9307,5242,2525,paleta,45,89,24,61352,2021-10-24
9308,5242,904,paczka,30,20,71,4344,2021-10-24
9309,5242,2229,paczka,60,86,65,39570,2021-10-24
9310,5243,1142,list,29,38,10,933,2021-01-17
9311,5244,3053,paleta,62,57,97,31911,2021-01-03
9312,5244,4326,paleta,98,59,78,36377,2021-01-03
9313,5244,1996,paleta,81,49,55,104602,2021-01-03
9314,5245,4781,paczka,24,24,33,8620,2021-04-11
9315,5246,657,paleta,58,37,41,50846,2021-02-07
9316,5246,3386,paleta,74,49,53,174120,2021-02-07
9317,5247,4169,list,29,49,10,94,2021-07-30
9318,5248,2303,paczka,87,65,43,678,2021-03-12
9319,5249,4959,list,7,49,19,785,2021-10-01
9320,5249,2637,list,21,15,1,49,2021-10-01
9321,5249,3016,paczka,66,78,46,47490,2021-10-01
9322,5249,3148,list,31,37,11,416,2021-10-01
9323,5250,3654,list,22,38,8,922,2021-01-16
9324,5251,3644,list,49,24,9,920,2021-02-22
9325,5251,4765,paczka,62,76,69,11247,2021-02-22
9326,5251,4430,list,48,11,3,404,2021-02-22
9327,5251,2127,paleta,21,99,21,82690,2021-02-22
9328,5252,88,list,10,28,16,913,2021-03-20
9329,5252,965,paczka,42,40,21,1925,2021-03-20
9330,5252,2134,paleta,60,66,84,33676,2021-03-20
9331,5252,920,paczka,68,49,44,1700,2021-03-20
9332,5253,2672,list,36,42,6,20,2021-09-02
9333,5254,4632,list,17,34,4,629,2021-10-14
9334,5254,2636,paczka,28,23,62,7319,2021-10-14
9335,5254,3294,paczka,71,30,9,26358,2021-10-14
9336,5255,1413,paleta,78,61,25,95230,2021-06-12
9337,5256,1222,list,9,23,18,529,2021-05-31
9338,5257,2673,paleta,74,53,53,194515,2021-08-02
9339,5258,1459,list,9,47,2,858,2021-04-16
9340,5258,1327,list,42,30,17,889,2021-04-16
9341,5258,3235,paleta,49,21,65,158126,2021-04-16
9342,5259,2329,paczka,74,65,11,47593,2021-06-19
9343,5260,4905,list,37,25,17,410,2021-09-03
9344,5261,1690,paleta,53,87,58,166259,2021-10-07
9345,5262,3747,paleta,77,52,29,196220,2021-08-22
9346,5263,876,list,10,10,15,689,2021-01-05
9347,5263,4195,list,25,49,7,396,2021-01-05
9348,5264,3415,paczka,65,56,91,46868,2021-04-20
9349,5265,4679,paleta,92,46,74,73626,2021-01-13
9350,5266,208,paleta,87,76,39,84839,2021-02-21
9351,5267,4250,list,46,14,17,655,2021-06-28
9352,5267,3449,paczka,32,41,82,1301,2021-06-28
9353,5267,3420,list,41,5,1,392,2021-06-28
9354,5267,2252,list,45,29,5,586,2021-06-28
9355,5268,1220,paczka,75,63,45,6205,2021-01-02
9356,5269,4812,paczka,6,84,38,6091,2021-10-06
9357,5270,1044,paczka,36,78,96,26000,2021-08-20
9358,5270,148,paleta,61,68,82,156637,2021-08-20
9359,5270,190,list,43,15,14,521,2021-08-20
9360,5271,2310,paleta,59,39,58,104088,2021-01-09
9361,5272,2866,paleta,36,39,33,114244,2021-03-14
9362,5272,4320,list,35,32,13,707,2021-03-14
9363,5272,205,paleta,42,59,64,192491,2021-03-14
9364,5272,4265,paleta,93,80,96,105988,2021-03-14
9365,5273,1870,paczka,90,50,89,8331,2021-02-22
9366,5274,3495,list,17,34,18,678,2021-05-12
9367,5274,1874,paleta,68,61,41,82185,2021-05-12
9368,5274,858,paleta,51,69,38,125962,2021-05-12
9369,5275,1653,paczka,7,38,93,40615,2021-07-09
9370,5276,3216,paczka,35,45,39,22451,2021-10-24
9371,5277,184,list,49,13,3,74,2021-10-17
9372,5278,1134,list,42,36,10,206,2021-01-21
9373,5279,4500,paleta,50,23,93,178399,2021-07-09
9374,5279,34,paleta,46,30,27,91506,2021-07-09
9375,5279,3997,paleta,77,82,35,183602,2021-07-09
9376,5280,4097,list,36,40,10,595,2021-08-13
9377,5280,3472,paczka,51,16,79,29056,2021-08-13
9378,5281,1279,paleta,84,79,30,52755,2021-09-10
9379,5282,1840,paczka,84,49,59,39717,2021-03-12
9380,5283,457,paleta,46,79,25,92015,2021-03-15
9381,5284,96,list,46,46,19,690,2021-01-29
9382,5285,2094,paleta,48,45,49,137331,2021-02-25
9383,5286,2963,list,29,46,4,118,2021-06-05
9384,5287,1148,paleta,48,82,42,90699,2021-04-17
9385,5288,4287,list,29,37,12,546,2021-01-23
9386,5289,1886,paczka,75,91,68,22769,2021-05-16
9387,5289,2679,paczka,12,47,29,44109,2021-05-16
9388,5290,1445,paleta,72,36,84,157351,2021-05-06
9389,5290,1916,paleta,33,72,36,139571,2021-05-06
9390,5290,677,paczka,74,66,48,27511,2021-05-06
9391,5291,1546,paleta,79,82,28,37830,2021-06-11
9392,5291,4710,paczka,18,31,40,44117,2021-06-11
9393,5292,497,paleta,56,82,88,36835,2021-10-18
9394,5292,2360,paleta,71,39,48,195212,2021-10-18
9395,5292,3284,list,26,22,15,514,2021-10-18
9396,5293,4845,list,49,10,8,181,2021-01-18
9397,5293,4586,paleta,44,47,95,180514,2021-01-18
9398,5293,2066,paleta,64,81,47,72362,2021-01-18
9399,5294,2096,list,8,29,5,306,2021-10-30
9400,5294,1482,paleta,20,21,57,176633,2021-10-30
9401,5295,3045,list,6,9,6,817,2021-04-19
9402,5296,1783,paczka,97,25,5,2136,2021-04-10
9403,5297,3253,list,21,8,19,853,2021-01-18
9404,5297,147,paczka,36,49,23,18671,2021-01-18
9405,5298,3552,paczka,10,97,8,20625,2021-04-05
9406,5298,4338,paczka,96,9,94,20415,2021-04-05
9407,5298,832,paczka,89,15,58,25751,2021-04-05
9408,5299,909,paczka,49,94,10,13284,2021-07-20
9409,5300,4190,paczka,64,46,34,40751,2021-10-14
9410,5300,2829,paleta,43,40,33,26359,2021-10-14
9411,5300,928,list,49,44,6,545,2021-10-14
9412,5301,10,list,39,39,7,771,2021-06-05
9413,5302,4514,paleta,85,87,42,180732,2021-01-22
9414,5302,1929,paczka,85,80,39,655,2021-01-22
9415,5302,3784,list,23,48,4,949,2021-01-22
9416,5303,1134,list,33,26,4,495,2021-10-06
9417,5304,342,paczka,63,70,40,32174,2021-02-16
9418,5305,3929,list,10,30,14,971,2021-07-13
9419,5305,233,paczka,74,42,39,1138,2021-07-13
9420,5306,2544,paczka,66,29,33,14844,2021-10-02
9421,5306,4786,paleta,61,70,53,66083,2021-10-02
9422,5306,3888,paleta,35,93,80,85727,2021-10-02
9423,5306,3900,paleta,74,43,58,173919,2021-10-02
9424,5307,4270,list,19,40,9,870,2021-05-04
9425,5308,694,list,38,23,19,473,2021-10-08
9426,5309,3177,list,37,47,5,2,2021-09-11
9427,5310,4782,paczka,50,59,98,29537,2021-07-16
9428,5311,2250,paczka,99,94,77,46589,2021-10-10
9429,5311,1813,paleta,72,24,48,171383,2021-10-10
9430,5311,493,paczka,62,53,9,37400,2021-10-10
9431,5311,2175,list,28,14,8,909,2021-10-10
9432,5312,3681,paczka,99,85,92,42161,2021-08-27
9433,5312,4964,paczka,30,88,6,29393,2021-08-27
9434,5313,3826,paczka,99,61,57,38577,2021-07-03
9435,5314,1899,list,18,28,6,469,2021-07-07
9436,5315,2726,list,26,23,1,323,2021-02-14
9437,5316,2976,list,41,46,11,728,2021-03-15
9438,5317,4712,list,16,5,1,744,2021-06-08
9439,5318,3855,paczka,42,41,98,10083,2021-09-13
9440,5319,874,list,41,44,6,762,2021-02-07
9441,5319,3976,list,11,30,12,285,2021-02-07
9442,5319,4098,list,20,38,11,256,2021-02-07
9443,5320,3057,list,47,39,17,332,2021-01-27
9444,5320,3893,paczka,43,95,21,20913,2021-01-27
9445,5320,2978,paczka,23,96,68,46885,2021-01-27
9446,5321,3067,paleta,95,33,60,63132,2021-08-27
9447,5321,1098,paleta,28,72,37,103817,2021-08-27
9448,5321,4029,list,13,16,6,343,2021-08-27
9449,5322,808,list,43,23,11,17,2021-04-07
9450,5323,2132,paczka,99,27,82,21004,2021-08-09
9451,5324,1863,list,43,44,14,54,2021-07-21
9452,5325,1173,paczka,67,16,45,14563,2021-04-14
9453,5326,3626,paleta,94,35,32,70011,2021-10-29
9454,5327,4323,paczka,65,61,44,15062,2021-01-22
9455,5328,3485,paleta,96,39,92,76457,2021-06-06
9456,5328,4595,paczka,75,60,14,9504,2021-06-06
9457,5329,4194,list,32,23,4,618,2021-05-05
9458,5329,4526,list,42,37,7,34,2021-05-05
9459,5329,2193,list,34,24,9,957,2021-05-05
9460,5330,2588,paleta,69,73,91,119626,2021-10-21
9461,5331,711,list,13,17,6,536,2021-04-23
9462,5331,2685,paleta,85,43,87,114301,2021-04-23
9463,5332,482,paczka,8,15,84,47056,2021-02-15
9464,5332,1353,paleta,40,99,37,72495,2021-02-15
9465,5332,145,paleta,39,55,79,199936,2021-02-15
9466,5333,3544,paczka,65,13,46,16020,2021-03-23
9467,5333,396,list,49,29,12,315,2021-03-23
9468,5334,2746,list,38,9,17,875,2021-06-04
9469,5335,2346,paleta,24,87,64,145262,2021-10-12
9470,5336,410,list,22,5,18,762,2021-03-26
9471,5337,2330,list,39,49,2,300,2021-09-23
9472,5338,4406,paleta,88,37,62,121462,2021-02-28
9473,5339,3254,paleta,51,91,43,149721,2021-03-14
9474,5340,2389,list,42,37,8,150,2021-09-03
9475,5341,3472,list,33,26,15,491,2021-08-26
9476,5342,2537,paleta,26,62,79,99777,2021-09-08
9477,5342,2577,paleta,95,62,72,131674,2021-09-08
9478,5342,38,paleta,47,73,37,164877,2021-09-08
9479,5343,3486,list,17,5,17,547,2021-04-26
9480,5343,4078,list,22,13,4,979,2021-04-26
9481,5344,1655,list,29,40,7,285,2021-08-12
9482,5344,1212,list,37,36,9,29,2021-08-12
9483,5344,1464,paleta,60,89,28,122851,2021-08-12
9484,5344,2035,list,46,14,10,500,2021-08-12
9485,5345,4015,paczka,16,71,3,40282,2021-03-01
9486,5346,2005,list,19,7,3,589,2021-09-22
9487,5347,4382,list,8,18,18,447,2021-01-22
9488,5347,4284,paleta,36,63,28,194355,2021-01-22
9489,5347,183,paczka,98,25,6,2628,2021-01-22
9490,5347,3491,paczka,73,83,50,32937,2021-01-22
9491,5348,1090,list,24,26,8,693,2021-08-17
9492,5348,1346,paczka,18,16,8,25039,2021-08-17
9493,5348,2669,paleta,85,60,65,67976,2021-08-17
9494,5349,3599,list,43,38,16,232,2021-07-28
9495,5349,1234,list,31,45,5,53,2021-07-28
9496,5349,142,paczka,64,62,55,26013,2021-07-28
9497,5350,165,paczka,77,96,23,12286,2021-10-14
9498,5351,1412,paleta,81,21,65,169045,2021-03-01
9499,5351,4955,paleta,82,97,56,80955,2021-03-01
9500,5351,4552,list,25,31,19,18,2021-03-01
9501,5351,3648,paczka,60,44,2,12088,2021-03-01
9502,5352,1777,paleta,74,88,44,36801,2021-02-24
9503,5353,3971,list,23,45,14,775,2021-05-20
9504,5354,2444,paleta,59,52,89,98215,2021-02-18
9505,5354,4944,paleta,72,80,24,77036,2021-02-18
9506,5355,124,paczka,82,33,56,34601,2021-07-06
9507,5355,4059,paczka,21,38,50,39073,2021-07-06
9508,5355,1249,list,8,6,16,278,2021-07-06
9509,5356,1816,paczka,29,37,5,24866,2021-08-27
9510,5356,624,list,46,30,13,736,2021-08-27
9511,5356,582,paczka,99,36,56,42020,2021-08-27
9512,5356,528,list,32,43,6,80,2021-08-27
9513,5357,2576,paleta,68,94,55,115635,2021-08-18
9514,5358,235,paleta,28,37,29,197371,2021-04-04
9515,5359,4526,paczka,24,53,98,13955,2021-03-08
9516,5359,2616,paczka,23,50,58,27357,2021-03-08
9517,5359,752,list,42,30,14,919,2021-03-08
9518,5359,639,list,32,20,2,432,2021-03-08
9519,5360,4647,list,13,9,17,208,2021-02-01
9520,5360,1351,paleta,71,48,85,163173,2021-02-01
9521,5360,2218,paleta,25,65,84,53796,2021-02-01
9522,5361,999,list,29,45,4,324,2021-06-26
9523,5362,2690,list,20,10,5,51,2021-05-03
9524,5363,4211,list,13,31,14,429,2021-08-15
9525,5364,3826,list,43,6,13,754,2021-09-23
9526,5365,825,paczka,88,43,91,30192,2021-08-31
9527,5366,2788,paleta,43,59,94,179084,2021-05-12
9528,5366,280,paczka,43,12,98,23236,2021-05-12
9529,5367,2213,paleta,37,43,86,184981,2021-02-22
9530,5368,95,paleta,33,22,46,151773,2021-05-27
9531,5369,1806,paczka,29,24,36,35071,2021-09-16
9532,5370,2276,paczka,57,74,59,18796,2021-05-08
9533,5371,2070,list,27,45,2,923,2021-08-30
9534,5372,1494,paleta,22,31,75,141011,2021-04-06
9535,5373,3097,paleta,53,46,73,94191,2021-09-12
9536,5373,4631,paczka,47,24,42,3228,2021-09-12
9537,5374,4301,list,7,22,10,964,2021-07-27
9538,5375,1746,paczka,52,14,51,42643,2021-05-08
9539,5375,2130,list,35,29,8,697,2021-05-08
9540,5375,2399,list,24,45,10,767,2021-05-08
9541,5376,4285,paleta,54,57,86,49395,2021-04-02
9542,5376,2714,list,49,20,10,2,2021-04-02
9543,5377,1280,paczka,73,34,59,35084,2021-01-12
9544,5378,3149,paleta,84,71,82,116621,2021-04-05
9545,5378,1286,paczka,12,61,30,1907,2021-04-05
9546,5378,2433,paczka,52,11,55,29326,2021-04-05
9547,5379,246,list,17,22,15,431,2021-04-18
9548,5380,1182,list,25,10,5,911,2021-02-25
9549,5380,1052,paleta,71,81,96,187741,2021-02-25
9550,5381,392,list,39,49,17,305,2021-09-20
9551,5382,3187,paczka,93,94,35,2932,2021-03-01
9552,5383,4286,paczka,16,46,81,16526,2021-08-10
9553,5383,4647,paczka,52,91,70,46591,2021-08-10
9554,5383,2626,paleta,39,58,93,72422,2021-08-10
9555,5384,1977,paczka,8,27,81,30828,2021-08-21
9556,5385,77,list,20,37,14,593,2021-10-04
9557,5385,4568,list,7,43,15,950,2021-10-04
9558,5385,4251,paleta,24,56,25,153201,2021-10-04
9559,5385,3203,paleta,49,24,62,174189,2021-10-04
9560,5386,1202,paczka,31,31,26,5745,2021-05-17
9561,5386,1034,paleta,58,36,29,104323,2021-05-17
9562,5386,3628,list,39,22,3,377,2021-05-17
9563,5387,1116,list,18,44,4,865,2021-08-21
9564,5387,1782,list,10,9,13,112,2021-08-21
9565,5387,1488,list,10,46,17,557,2021-08-21
9566,5387,1654,list,33,38,8,802,2021-08-21
9567,5388,3205,list,44,43,17,994,2021-03-10
9568,5389,2865,paleta,27,26,35,125342,2021-02-08
9569,5390,4552,list,30,30,4,180,2021-02-01
9570,5390,1379,paczka,95,84,64,31694,2021-02-01
9571,5390,534,list,40,25,12,316,2021-02-01
9572,5391,1878,paczka,34,56,85,35217,2021-07-30
9573,5392,1223,paleta,72,25,94,102814,2021-01-06
9574,5393,2249,paczka,38,58,58,49227,2021-08-20
9575,5393,681,list,23,41,13,179,2021-08-20
9576,5393,1327,paleta,64,35,23,106545,2021-08-20
9577,5394,2296,list,12,48,1,904,2021-04-24
9578,5394,3809,paleta,42,95,94,93234,2021-04-24
9579,5394,3892,paczka,86,74,59,32367,2021-04-24
9580,5395,2988,paczka,16,61,10,14205,2021-07-25
9581,5395,1952,paleta,57,74,45,124578,2021-07-25
9582,5396,973,list,46,26,10,759,2021-09-10
